"Status","Time(Seconds)","Position(Degrees)","Torque(Newton-Meters)","Speed(deg/sec)"
"0001","1.030","70.938","101.259","0.000"
"0001","1.040","70.938","101.281","0.000"
"0001","1.050","70.938","101.393","0.000"
"0001","1.060","70.938","101.393","0.000"
"0001","1.070","70.938","101.326","0.000"
"0001","1.080","70.938","101.169","0.000"
"0001","1.090","70.938","101.102","0.000"
"0001","1.100","70.938","101.035","0.000"
"0001","1.110","70.938","100.968","0.000"
"0001","1.120","70.938","100.811","0.000"
"0001","1.130","70.938","100.677","0.000"
"0001","1.140","70.938","100.610","0.000"
"0001","1.150","70.938","100.632","0.000"
"0001","1.160","70.938","100.744","0.000"
"0001","1.170","70.938","100.766","0.000"
"0001","1.180","70.938","100.655","0.000"
"0001","1.190","70.938","100.252","0.000"
"0001","1.200","70.938","100.006","0.000"
"0001","1.210","70.938","99.849","0.000"
"0001","1.220","70.938","99.849","0.000"
"0001","1.230","70.938","100.096","0.000"
"0001","1.240","70.938","100.274","0.000"
"0001","1.250","70.938","100.319","0.000"
"0001","1.260","70.938","100.230","0.000"
"0001","1.270","70.938","99.984","0.000"
"0001","1.280","70.938","99.872","0.000"
"0001","1.290","70.938","99.872","0.000"
"0001","1.300","70.938","100.096","0.000"
"0001","1.310","70.938","100.230","0.000"
"0001","1.320","70.938","100.252","0.000"
"0001","1.330","70.938","100.096","0.000"
"0001","1.340","70.938","99.581","0.000"
"0001","1.350","70.938","99.111","0.000"
"0001","1.360","70.938","98.709","0.000"
"0001","1.370","70.938","98.396","0.000"
"0001","1.380","70.938","98.172","0.000"
"0001","1.390","70.938","98.150","0.000"
"0001","1.400","70.938","98.150","0.000"
"0001","1.410","70.938","98.082","0.000"
"0001","1.420","70.938","97.926","0.000"
"0001","1.430","70.938","97.680","0.000"
"0001","1.440","70.938","97.389","0.000"
"0001","1.450","70.938","97.210","0.000"
"0001","1.460","70.938","97.411","0.000"
"0001","1.470","70.938","97.814","0.000"
"0001","1.480","70.938","98.284","0.000"
"0001","1.490","70.938","98.642","0.000"
"0001","1.500","70.938","98.552","0.000"
"0001","1.510","70.938","98.306","0.000"
"0001","1.520","70.938","97.926","0.000"
"0001","1.530","70.938","97.769","0.000"
"0001","1.540","70.938","97.702","0.000"
"0001","1.550","70.938","97.747","0.000"
"0001","1.560","70.938","97.993","0.000"
"0001","1.570","70.938","98.217","0.000"
"0001","1.580","70.938","98.418","0.000"
"0001","1.590","70.938","98.440","0.000"
"0001","1.600","70.938","98.127","0.000"
"0001","1.610","70.938","97.814","0.000"
"0001","1.620","70.938","97.546","0.000"
"0001","1.630","70.938","97.344","0.000"
"0001","1.640","70.938","97.322","0.000"
"0001","1.650","70.938","97.277","0.000"
"0001","1.660","70.938","97.233","0.000"
"0001","1.670","70.938","97.210","0.000"
"0001","1.680","70.938","97.300","0.000"
"0001","1.690","70.938","97.411","0.000"
"0001","1.700","70.938","97.546","0.000"
"0001","1.710","70.938","97.590","0.000"
"0001","1.720","70.938","97.590","0.000"
"0001","1.730","70.938","97.590","0.000"
"0001","1.740","70.938","97.635","0.000"
"0001","1.750","70.938","97.658","0.000"
"0001","1.760","70.938","97.613","0.000"
"0001","1.770","70.938","97.523","0.000"
"0001","1.780","70.938","97.434","0.000"
"0001","1.790","70.938","97.479","0.000"
"0001","1.800","70.938","97.546","0.000"
"0001","1.810","70.938","97.590","0.000"
"0001","1.820","70.938","97.411","0.000"
"0001","1.830","70.938","97.188","0.000"
"0001","1.840","70.938","96.987","0.000"
"0001","1.850","70.938","96.830","0.000"
"0001","1.860","70.938","96.830","0.000"
"0001","1.870","70.938","96.875","0.000"
"0001","1.880","70.938","96.919","0.000"
"0001","1.890","70.938","97.054","0.000"
"0001","1.900","70.938","97.165","0.000"
"0001","1.910","70.938","97.255","0.000"
"0001","1.920","70.938","97.300","0.000"
"0001","1.930","70.938","97.188","0.000"
"0001","1.940","70.938","97.054","0.000"
"0001","1.950","70.938","96.942","0.000"
"0001","1.960","70.938","96.830","0.000"
"0001","1.970","70.938","96.852","0.000"
"0001","1.980","70.938","96.875","0.000"
"0001","1.990","70.938","96.852","0.000"
"0001","2.000","70.938","96.629","0.000"
"0001","2.010","70.938","96.383","0.000"
"0001","2.020","70.938","96.114","0.000"
"0001","2.030","70.938","95.891","0.000"
"0001","2.040","70.938","95.622","0.000"
"0001","2.050","70.938","95.466","0.000"
"0001","2.060","70.938","95.287","0.000"
"0001","2.070","70.938","95.018","0.000"
"0001","2.080","70.938","94.862","0.000"
"0001","2.090","70.938","94.750","0.000"
"0001","2.100","70.938","94.638","0.000"
"0001","2.110","70.938","94.504","0.000"
"0001","2.120","70.938","94.414","0.000"
"0001","2.130","70.938","94.414","0.000"
"0001","2.140","70.938","94.481","0.000"
"0001","2.150","70.938","94.526","0.000"
"0001","2.160","70.938","94.414","0.000"
"0001","2.170","70.938","94.213","0.000"
"0001","2.180","70.938","93.945","0.000"
"0001","2.190","70.938","93.900","0.000"
"0001","2.200","70.938","93.967","0.000"
"0001","2.210","70.938","94.034","0.000"
"0001","2.220","70.938","93.900","0.000"
"0001","2.230","70.938","93.699","0.000"
"0001","2.240","70.938","93.520","0.000"
"0001","2.250","70.938","93.341","0.000"
"0001","2.260","70.938","93.050","0.000"
"0001","2.270","70.938","92.804","0.000"
"0001","2.280","70.938","92.513","0.000"
"0001","2.290","70.938","92.133","0.000"
"0001","2.300","70.938","92.021","0.000"
"0001","2.310","70.938","92.066","0.000"
"0001","2.320","70.938","92.222","0.000"
"0001","2.330","70.938","92.424","0.000"
"0001","2.340","70.938","92.401","0.000"
"0001","2.350","70.938","92.245","0.000"
"0001","2.360","70.938","91.976","0.000"
"0001","2.370","70.938","91.551","0.000"
"0001","2.380","70.938","91.283","0.000"
"0001","2.390","70.938","90.970","0.000"
"0001","2.400","70.938","90.388","0.000"
"0001","2.410","70.938","89.963","0.000"
"0001","2.420","70.938","89.494","0.000"
"0001","2.430","70.938","88.979","0.000"
"0001","2.440","70.938","88.085","0.000"
"0001","2.450","70.938","87.324","0.000"
"0001","2.460","70.938","86.430","0.000"
"0001","2.470","70.938","85.468","0.000"
"0001","2.480","70.938","84.059","0.063"
"0001","2.490","70.938","83.209","0.063"
"0001","2.500","70.938","82.515","0.063"
"0001","2.510","70.938","81.777","0.063"
"0001","2.520","70.938","81.509","0.063"
"0001","2.530","70.938","81.442","0.063"
"0001","2.540","70.938","81.531","0.063"
"0001","2.550","70.938","81.733","0.000"
"0001","2.560","70.938","81.867","0.000"
"0001","2.570","70.938","81.956","0.000"
"0001","2.580","70.938","82.046","0.000"
"0001","2.590","70.938","82.269","0.000"
"0001","2.600","70.938","82.493","0.000"
"0001","2.610","70.938","82.694","0.000"
"0001","2.620","70.938","82.896","0.000"
"0001","2.630","70.938","82.873","0.000"
"0001","2.640","70.938","82.784","0.000"
"0001","2.650","70.938","82.694","0.000"
"0001","2.660","70.938","82.672","0.000"
"0001","2.670","70.938","82.694","0.000"
"0001","2.680","70.938","82.739","0.000"
"0001","2.690","70.938","82.717","0.000"
"0001","2.700","70.938","82.538","0.000"
"0001","2.710","70.938","82.269","0.000"
"0001","2.720","70.938","81.867","0.000"
"0001","2.730","70.938","81.039","0.000"
"0001","2.740","70.938","80.346","0.063"
"0001","2.750","70.938","79.653","0.063"
"0001","2.760","70.938","79.093","0.063"
"0001","2.770","70.938","78.646","0.000"
"0001","2.780","70.938","78.579","0.000"
"0001","2.790","70.938","78.579","0.000"
"0001","2.800","70.938","78.557","0.000"
"0001","2.810","70.938","78.490","0.000"
"0001","2.820","70.938","78.467","0.000"
"0001","2.830","70.938","78.512","0.000"
"0001","2.840","70.938","78.624","0.000"
"0001","2.850","70.938","78.713","0.000"
"0001","2.860","70.938","78.870","0.000"
"0001","2.870","70.938","79.205","0.000"
"0001","2.880","70.938","80.055","0.000"
"0001","2.890","70.938","80.704","0.000"
"0001","2.900","70.938","81.241","0.000"
"0001","2.910","70.938","81.554","0.000"
"0001","2.920","70.938","81.576","0.000"
"0001","2.930","70.938","81.531","0.000"
"0001","2.940","70.938","81.621","0.000"
"0001","2.950","70.938","82.225","0.000"
"0001","2.960","70.938","82.851","0.000"
"0001","2.970","70.938","83.522","0.000"
"0001","2.980","70.938","84.126","0.000"
"0001","2.990","70.938","84.752","0.000"
"0001","3.000","70.938","85.043","0.000"
"0001","3.010","70.938","85.311","0.000"
"0001","3.020","70.938","85.557","0.000"
"0001","3.030","70.938","85.848","0.000"
"0001","3.040","70.938","86.005","0.000"
"0001","3.050","70.938","86.139","0.000"
"0001","3.060","70.938","86.474","0.000"
"0001","3.070","70.938","86.832","0.000"
"0001","3.080","70.938","87.347","0.000"
"0001","3.090","70.938","87.906","0.000"
"0001","3.100","70.938","88.823","0.000"
"0001","3.110","70.938","89.427","0.000"
"0001","3.120","70.938","89.941","0.000"
"0001","3.130","70.938","90.277","0.000"
"0001","3.140","70.938","90.456","0.000"
"0001","3.150","70.938","90.411","0.000"
"0001","3.160","70.938","90.433","0.000"
"0001","3.170","70.938","90.858","0.000"
"0001","3.180","70.938","91.462","0.000"
"0001","3.190","70.938","92.178","0.000"
"0001","3.200","70.938","92.871","0.000"
"0001","3.210","70.938","93.542","0.000"
"0001","3.220","70.938","93.766","0.000"
"0011","3.230","70.938","93.766","0.000"
"0001","3.240","71.188","0.000","0.000"
"0001","3.250","71.188","0.000","0.000"
"0001","3.260","71.188","0.000","0.000"
"0001","3.270","71.188","0.000","0.000"
"0001","3.280","71.188","0.000","0.000"
"0001","3.290","71.188","0.000","0.000"
"0001","3.300","71.188","0.000","0.000"
"0001","3.310","71.188","0.000","0.000"
"0001","3.320","71.188","0.000","0.000"
"0001","3.330","71.188","0.000","0.000"
"0001","3.340","71.188","0.000","0.000"
"0001","3.350","71.188","0.000","0.000"
"0001","3.360","71.188","0.000","0.000"
"0001","3.370","71.188","0.000","0.000"
"0001","3.380","71.188","0.000","0.000"
"0001","3.390","71.188","0.000","-0.063"
"0001","3.400","71.188","0.000","-0.125"
"0001","3.410","71.188","0.000","-0.125"
"0001","3.420","71.188","0.000","-0.063"
"0001","3.430","71.188","0.000","-0.063"
"0001","3.440","71.188","0.000","-0.063"
"0001","3.450","71.125","4.696","-0.750"
"0001","3.460","71.125","6.105","-0.938"
"0001","3.470","71.125","7.917","-0.875"
"0001","3.480","71.125","11.138","-0.875"
"0001","3.490","71.125","13.687","-0.938"
"0001","3.500","71.125","16.595","-1.125"
"0001","3.510","71.125","19.749","-1.125"
"0001","3.520","71.063","24.746","-1.188"
"0001","3.530","71.063","28.168","-1.125"
"0001","3.540","71.063","31.545","-1.125"
"0001","3.550","71.063","34.789","-1.063"
"0001","3.560","71.063","39.016","-0.875"
"0001","3.570","71.000","41.352","-0.688"
"0001","3.580","71.000","43.342","-0.563"
"0001","3.590","71.000","45.959","-0.438"
"0001","3.600","71.000","47.704","-0.438"
"0001","3.610","71.000","49.582","-0.563"
"0001","3.620","71.000","51.663","-0.688"
"0001","3.630","71.000","55.107","-0.813"
"0001","3.640","71.000","57.500","-0.813"
"0001","3.650","71.000","59.849","-0.750"
"0001","3.660","71.000","62.108","-0.688"
"0001","3.670","70.938","65.047","-0.563"
"0001","3.680","70.938","66.658","-0.500"
"0001","3.690","70.938","68.044","-0.438"
"0001","3.700","70.938","69.811","-0.313"
"0001","3.710","70.938","70.795","-0.250"
"0001","3.720","70.938","71.690","-0.188"
"0001","3.730","70.938","72.518","-0.188"
"0001","3.740","70.938","73.748","-0.125"
"0001","3.750","70.938","74.687","-0.125"
"0001","3.760","70.938","75.716","-0.188"
"0001","3.770","70.938","76.767","-0.188"
"0001","3.780","70.938","78.020","-0.125"
"0001","3.790","70.938","78.378","-0.125"
"0001","3.800","70.938","78.355","-0.063"
"0001","3.810","70.938","78.020","-0.063"
"0001","3.820","70.938","77.886","0.000"
"0001","3.830","70.938","78.020","0.000"
"0001","3.840","70.938","78.422","0.000"
"0001","3.850","70.938","79.272","0.000"
"0001","3.860","70.938","79.876","0.000"
"0001","3.870","70.938","80.435","0.000"
"0001","3.880","70.938","80.927","0.000"
"0001","3.890","70.938","81.598","0.000"
"0001","3.900","70.938","82.046","0.000"
"0001","3.910","70.938","82.538","0.000"
"0001","3.920","70.938","83.432","0.000"
"0001","3.930","70.938","84.171","0.000"
"0001","3.940","70.938","84.953","0.000"
"0001","3.950","70.938","85.759","0.000"
"0001","3.960","70.938","86.676","0.000"
"0001","3.970","70.938","86.989","0.000"
"0001","3.980","70.938","87.101","0.000"
"0001","3.990","70.938","87.168","0.000"
"0001","4.000","70.938","87.436","0.000"
"0001","4.010","70.938","87.794","0.000"
"0001","4.020","70.938","88.241","0.000"
"0001","4.030","70.938","88.935","0.000"
"0001","4.040","70.938","89.360","0.000"
"0001","4.050","70.938","89.673","0.000"
"0001","4.060","70.938","89.919","0.000"
"0001","4.070","70.938","90.098","0.000"
"0001","4.080","70.938","90.165","0.000"
"0001","4.090","70.938","90.254","0.000"
"0001","4.100","70.938","90.411","0.000"
"0001","4.110","70.938","90.791","0.000"
"0001","4.120","70.938","90.992","0.000"
"0001","4.130","70.938","91.127","0.000"
"0001","4.140","70.938","91.194","0.000"
"0001","4.150","70.938","91.216","0.000"
"0001","4.160","70.938","91.328","0.000"
"0001","4.170","70.938","91.529","0.000"
"0001","4.180","70.938","92.021","0.000"
"0001","4.190","70.938","92.446","0.000"
"0001","4.200","70.938","92.871","0.000"
"0001","4.210","70.938","93.229","0.000"
"0001","4.220","70.938","93.542","0.000"
"0001","4.230","70.938","93.587","0.000"
"0001","4.240","70.938","93.542","0.000"
"0001","4.250","70.938","93.430","0.000"
"0001","4.260","70.938","93.363","0.000"
"0001","4.270","70.938","93.296","0.000"
"0001","4.280","70.938","93.274","0.000"
"0001","4.290","70.938","93.318","0.000"
"0001","4.300","70.938","93.475","0.000"
"0001","4.310","70.938","93.676","0.000"
"0001","4.320","70.938","93.855","0.000"
"0001","4.330","70.938","93.967","0.000"
"0001","4.340","70.938","93.967","0.000"
"0001","4.350","70.938","93.945","0.000"
"0001","4.360","70.938","94.057","0.000"
"0001","4.370","70.938","94.303","0.000"
"0001","4.380","70.938","94.660","0.000"
"0001","4.390","70.938","95.085","0.000"
"0001","4.400","70.938","95.734","0.000"
"0001","4.410","70.938","96.137","0.000"
"0001","4.420","70.938","96.494","0.000"
"0001","4.430","70.938","96.830","0.000"
"0001","4.440","70.938","97.367","0.000"
"0001","4.450","70.938","97.747","0.000"
"0001","4.460","70.938","98.082","0.000"
"0001","4.470","70.938","98.396","0.000"
"0001","4.480","70.938","98.463","0.000"
"0001","4.490","70.938","98.507","0.000"
"0001","4.500","70.938","98.642","0.000"
"0001","4.510","70.938","99.134","0.000"
"0001","4.520","70.938","99.626","0.000"
"0001","4.530","70.938","100.073","0.000"
"0001","4.540","70.938","100.453","0.000"
"0001","4.550","70.938","100.789","0.000"
"0001","4.560","70.938","100.923","0.000"
"0001","4.570","70.938","101.013","0.000"
"0001","4.580","70.938","101.013","0.000"
"0001","4.590","70.938","100.968","0.000"
"0001","4.600","70.938","100.923","0.000"
"0001","4.610","70.938","100.901","0.000"
"0001","4.620","70.938","101.013","0.000"
"0001","4.630","70.938","101.147","0.000"
"0001","4.640","70.938","101.326","0.000"
"0001","4.650","70.938","101.482","0.000"
"0001","4.660","70.938","101.751","0.000"
"0001","4.670","70.938","102.019","0.000"
"0001","4.680","70.938","102.287","0.000"
"0001","4.690","70.938","102.511","0.000"
"0001","4.700","70.938","102.511","0.000"
"0001","4.710","70.938","102.422","0.000"
"0001","4.720","70.938","102.377","0.000"
"0001","4.730","70.938","102.556","0.000"
"0001","4.740","70.938","102.802","0.000"
"0001","4.750","70.938","102.981","0.000"
"0001","4.760","70.938","103.070","0.000"
"0001","4.770","70.938","103.048","0.000"
"0001","4.780","70.938","103.115","0.000"
"0001","4.790","70.938","103.316","0.000"
"0001","4.800","70.938","103.786","0.000"
"0001","4.810","70.938","104.054","0.000"
"0001","4.820","70.938","104.256","0.000"
"0001","4.830","70.938","104.412","0.000"
"0001","4.840","70.938","104.658","0.000"
"0001","4.850","70.938","104.860","0.000"
"0001","4.860","70.938","105.061","0.000"
"0001","4.870","70.938","105.262","0.000"
"0001","4.880","70.938","105.553","0.000"
"0001","4.890","70.938","105.821","0.000"
"0001","4.900","70.938","106.134","0.000"
"0001","4.910","70.938","106.515","0.000"
"0001","4.920","70.938","106.582","0.000"
"0001","4.930","70.938","106.515","0.000"
"0001","4.940","70.938","106.380","0.000"
"0001","4.950","70.938","106.313","0.000"
"0001","4.960","70.938","106.448","0.000"
"0001","4.970","70.938","106.716","0.000"
"0001","4.980","70.938","107.051","0.000"
"0001","4.990","70.938","107.566","0.000"
"0001","5.000","70.938","107.812","0.000"
"0001","5.010","70.938","107.946","0.000"
"0001","5.020","70.938","107.991","0.000"
"0001","5.030","70.938","107.968","0.000"
"0001","5.040","70.938","107.946","0.000"
"0001","5.050","70.938","107.946","0.000"
"0001","5.060","70.938","107.968","0.000"
"0001","5.070","70.938","107.991","0.000"
"0001","5.080","70.938","108.013","0.000"
"0001","5.090","70.938","107.991","0.000"
"0001","5.100","70.938","107.834","0.000"
"0001","5.110","70.938","107.655","0.000"
"0001","5.120","70.938","107.409","0.000"
"0001","5.130","70.938","107.096","0.000"
"0001","5.140","70.938","106.940","0.000"
"0001","5.150","70.938","106.805","0.000"
"0001","5.160","70.938","106.694","0.000"
"0001","5.170","70.938","106.559","0.000"
"0001","5.180","70.938","106.470","0.000"
"0001","5.190","70.938","106.380","0.000"
"0001","5.200","70.938","106.269","0.000"
"0001","5.210","70.938","106.157","0.000"
"0001","5.220","70.938","106.112","0.000"
"0001","5.230","70.938","106.090","0.000"
"0001","5.240","70.938","106.134","0.000"
"0001","5.250","70.938","106.179","0.000"
"0001","5.260","70.938","106.246","0.000"
"0001","5.270","70.938","106.291","0.000"
"0001","5.280","70.938","106.358","0.000"
"0001","5.290","70.938","106.403","0.000"
"0001","5.300","70.938","106.425","0.000"
"0001","5.310","70.938","106.448","0.000"
"0001","5.320","70.938","106.425","0.000"
"0001","5.330","70.938","106.448","0.000"
"0001","5.340","70.938","106.492","0.000"
"0001","5.350","70.938","106.626","0.000"
"0001","5.360","70.938","106.671","0.000"
"0001","5.370","70.938","106.694","0.000"
"0001","5.380","70.938","106.671","0.000"
"0001","5.390","70.938","106.626","0.000"
"0001","5.400","70.938","106.626","0.000"
"0001","5.410","70.938","106.694","0.000"
"0001","5.420","70.938","106.805","0.000"
"0001","5.430","70.938","107.007","0.000"
"0001","5.440","70.938","107.119","0.000"
"0001","5.450","70.938","107.141","0.000"
"0001","5.460","70.938","107.074","0.000"
"0001","5.470","70.938","107.007","0.000"
"0001","5.480","70.938","106.962","0.000"
"0001","5.490","70.938","106.962","0.000"
"0001","5.500","70.938","106.962","0.000"
"0001","5.510","70.938","106.940","0.000"
"0001","5.520","70.938","106.828","0.000"
"0001","5.530","70.938","106.694","0.000"
"0001","5.540","70.938","106.448","0.000"
"0001","5.550","70.938","106.313","0.000"
"0001","5.560","70.938","106.246","0.000"
"0001","5.570","70.938","106.269","0.000"
"0001","5.580","70.938","106.336","0.000"
"0001","5.590","70.938","106.403","0.000"
"0001","5.600","70.938","106.425","0.000"
"0001","5.610","70.938","106.403","0.000"
"0001","5.620","70.938","106.380","0.000"
"0001","5.630","70.938","106.380","0.000"
"0001","5.640","70.938","106.425","0.000"
"0001","5.650","70.938","106.537","0.000"
"0001","5.660","70.938","106.604","0.000"
"0001","5.670","70.938","106.671","0.000"
"0001","5.680","70.938","106.738","0.000"
"0001","5.690","70.938","106.761","0.000"
"0001","5.700","70.938","106.738","0.000"
"0001","5.710","70.938","106.694","0.000"
"0001","5.720","70.938","106.649","0.000"
"0001","5.730","70.938","106.626","0.000"
"0001","5.740","70.938","106.626","0.000"
"0001","5.750","70.938","106.649","0.000"
"0001","5.760","70.938","106.694","0.000"
"0001","5.770","70.938","106.738","0.000"
"0001","5.780","70.938","106.783","0.000"
"0001","5.790","70.938","106.895","0.000"
"0001","5.800","70.938","106.962","0.000"
"0001","5.810","70.938","107.007","0.000"
"0001","5.820","70.938","107.029","0.000"
"0001","5.830","70.938","107.096","0.000"
"0001","5.840","70.938","107.230","0.000"
"0001","5.850","70.938","107.432","0.000"
"0001","5.860","70.938","107.655","0.000"
"0001","5.870","70.938","107.924","0.000"
"0001","5.880","70.938","108.013","0.000"
"0001","5.890","70.938","107.968","0.000"
"0001","5.900","70.938","107.834","0.000"
"0001","5.910","70.938","107.812","0.000"
"0001","5.920","70.938","107.834","0.000"
"0001","5.930","70.938","107.901","0.000"
"0001","5.940","70.938","107.968","0.000"
"0001","5.950","70.938","107.968","0.000"
"0001","5.960","70.938","107.924","0.000"
"0001","5.970","70.938","107.834","0.000"
"0001","5.980","70.938","107.790","0.000"
"0001","5.990","70.938","107.790","0.000"
"0001","6.000","70.938","107.834","0.000"
"0001","6.010","70.938","107.901","0.000"
"0001","6.020","70.938","107.924","0.000"
"0001","6.030","70.938","107.924","0.000"
"0001","6.040","70.938","107.879","0.000"
"0001","6.050","70.938","107.812","0.000"
"0001","6.060","70.938","107.722","0.000"
"0001","6.070","70.938","107.588","0.000"
"0001","6.080","70.938","107.454","0.000"
"0001","6.090","70.938","107.297","0.000"
"0001","6.100","70.938","107.253","0.000"
"0001","6.110","70.938","107.253","0.000"
"0001","6.120","70.938","107.275","0.000"
"0001","6.130","70.938","107.230","0.000"
"0001","6.140","70.938","107.186","0.000"
"0001","6.150","70.938","107.119","0.000"
"0001","6.160","70.938","107.007","0.000"
"0001","6.170","70.938","106.895","0.000"
"0001","6.180","70.938","106.694","0.000"
"0001","6.190","70.938","106.470","0.000"
"0001","6.200","70.938","106.157","0.000"
"0001","6.210","70.938","105.933","0.000"
"0001","6.220","70.938","105.687","0.000"
"0001","6.230","70.938","105.173","0.000"
"0001","6.240","70.938","104.815","0.000"
"0001","6.250","70.938","104.502","0.000"
"0001","6.260","70.938","104.233","0.000"
"0001","6.270","70.938","103.898","0.000"
"0001","6.280","70.938","103.652","0.000"
"0001","6.290","70.938","103.406","0.000"
"0001","6.300","70.938","103.227","0.000"
"0001","6.310","70.938","103.294","0.000"
"0001","6.320","70.938","103.518","0.000"
"0001","6.330","70.938","103.808","0.000"
"0001","6.340","70.938","104.054","0.000"
"0001","6.350","70.938","104.054","0.000"
"0001","6.360","70.938","104.032","0.000"
"0001","6.370","70.938","104.077","0.000"
"0001","6.380","70.938","104.278","0.000"
"0001","6.390","70.938","104.435","0.000"
"0001","6.400","70.938","104.524","0.000"
"0001","6.410","70.938","104.569","0.000"
"0001","6.420","70.938","104.681","0.000"
"0001","6.430","70.938","104.860","0.000"
"0001","6.440","70.938","105.061","0.000"
"0001","6.450","70.938","105.307","0.000"
"0001","6.460","70.938","105.374","0.000"
"0001","6.470","70.938","105.463","0.000"
"0011","6.480","70.938","105.463","0.000"
"0001","6.490","71.188","0.000","0.000"
"0001","6.500","71.188","0.000","0.000"
"0001","6.510","71.188","0.000","0.000"
"0001","6.520","71.188","0.000","0.000"
"0001","6.530","71.188","0.000","0.000"
"0001","6.540","71.188","0.000","0.000"
"0001","6.550","71.188","0.000","0.000"
"0001","6.560","71.188","0.000","0.000"
"0001","6.570","71.188","0.000","0.000"
