"Status","Time(Seconds)","Position(Degrees)","Torque(Foot-Pounds)","Speed(d/s)","End Pnt 0","Pos Start","Pos End","Trq Start","Peak Trq Start","Peak Trq End","Half Peak Trq","Stim","Reaction Start","Target Found","Target End"
"1",.31,69.4375,68.0387,.0625,"0","","","","","","","","","",""
"1",.32,69.4375,68.2353,.0625,"0","","","","","","","","","",""
"1",.33,69.4375,68.4483,0,"0","","","","","","","","","",""
"1",.34,69.4375,68.8088,0,"0","","","","","","","","","",""
"1",.35,69.4375,69.1037,0,"0","","","","","","","","","",""
"1",.36,69.4375,69.4478,0,"0","","","","","","","","","",""
"1",.37,69.4375,69.8574,0,"0","","","","","","","","","",""
"1",.38,69.4375,70.5455,0,"0","","","","","","","","","",""
"1",.39,69.4375,71.0862,0,"0","","","","","","","","","",""
"1",.4,69.4375,71.6761,0,"0","","","","","","","","","",""
"1",.41,69.4375,72.3478,0,"0","","","","","","","","","",""
"1",.42,69.4375,73.5275,0,"0","","","","","","","","","",""
"1",.43,69.4375,74.4287,0,"0","","","","","","","","","",""
"1",.44,69.4375,75.4118,0,"0","","","","","","","","","",""
"1",.45,69.4375,77.0174,0,"0","","","","","","","","","",""
"1",.46,69.4375,78.1807,0,"0","","","","","","","","","",""
"1",.47,69.4375,79.4096,0,"0","","","","","","","","","",""
"1",.48,69.4375,80.6712,0,"0","","","","","","","","","",""
"1",.49,69.4375,82.5718,0,"0","","","","","","","","","",""
"1",.5,69.4375,83.8007,0,"0","","","","","","","","","",""
"1",.51,69.4375,84.882,0,"0","","","","","","","","","",""
"1",.52,69.4375,85.7832,0,"0","","","","","","","","","",""
"1",.53,69.4375,86.586,0,"0","","","","","","","","","",""
"1",.54,69.4375,86.6516,0,"0","","","","","","","","","",""
"1",.55,69.4375,86.3239,0,"0","","","","","","","","","",""
"1",.56,69.4375,85.2589,0,"0","","","","","","","","","",""
"1",.57,69.4375,84.2922,0,"0","","","","","","","","","",""
"1",.58,69.4375,83.2436,0,"0","","","","","","","","","",""
"1",.59,69.4375,82.2769,-.0625,"0","","","","","","","","","",""
"1",.6,69.4375,81.2447,-.0625,"0","","","","","","","","","",""
"1",.61,69.4375,80.917,-.0625,"0","","","","","","","","","",""
"1",.62,69.4375,80.8678,-.125,"0","","","","","","","","","",""
"1",.63,69.4375,81.0153,-.125,"0","","","","","","","","","",""
"1",.64,69.4375,81.2774,-.125,"0","","","","","","","","","",""
"1",.65,69.4375,81.3594,-.125,"0","","","","","","","","","",""
"1",.66,69.4375,81.3594,-.0625,"0","","","","","","","","","",""
"1",.67,69.4375,81.261,-.0625,"0","","","","","","","","","",""
"1",.68,69.4375,81.3102,-.0625,"0","","","","","","","","","",""
"1",.69,69.4375,81.5396,0,"0","","","","","","","","","",""
"1",.7,69.4375,82.0147,0,"0","","","","","","","","","",""
"1",.71,69.4375,83.2272,0,"0","","","","","","","","","",""
"1",.72,69.4375,84.4233,0,"0","","","","","","","","","",""
"1",.73,69.4375,85.8487,0,"0","","","","","","","","","",""
"1",.74,69.4375,87.5036,0,"0","","","","","","","","","",""
"1",.75,69.4375,90.2726,0,"0","","","","","","","","","",""
"1",.76,69.4375,92.2551,0,"0","","","","","","","","","",""
"1",.77,69.4375,94.2704,0,"0","","","","","","","","","",""
"1",.78,69.4375,97.1705,.0625,"0","","","","","","0","","","",""
"1",.79,69.4375,98.9892,.0625,"0","","","","","","","","","",""
"1",.8,69.4375,100.7423,.0625,"0","","","","","","","","","",""
"1",.81,69.4375,102.4299,0,"0","","","","","","","","","",""
"1",.82,69.4375,104.9859,0,"0","","","","","","","","","",""
"1",.83,69.4375,106.7554,0,"0","","","","","","","","","",""
"1",.84,69.4375,108.5905,0,"0","","","","","","","","","",""
"1",.85,69.4375,110.5075,.0625,"0","","","","","","","","","",""
"1",.86,69.4375,113.5714,.0625,"0","","","","","","","","","",""
"1",.87,69.4375,115.7178,.0625,"0","","","","","","","","","",""
"1",.88,69.4375,117.8806,.125,"0","","","","","","","","","",""
"1",.89,69.4375,121.1083,.125,"0","","","","","","","","","",""
"1",.9,69.4375,123.1564,.125,"0","","","","","","","","","",""
"1",.91,69.4375,125.1225,.125,"0","","","","","","","","","",""
"1",.92,69.4375,126.9576,.125,"0","","","","","","","","","",""
"1",.93,69.4375,129.5464,.125,"0","","","","","","","","","",""
"1",.94,69.4375,131.1848,.125,"0","","","","","","","","","",""
"1",.95,69.4375,132.7414,.0625,"0","","","","","","","","","",""
"1",.96,69.4375,134.2651,.0625,"0","","","","","","","","","",""
"1",.97,69.4375,136.5098,.0625,"0","","","","","","","","","",""
"1",.98,69.4375,138.0336,.0625,"0","","","","","","","","","",""
"1",.99,69.4375,139.5737,.0625,"0","","","","","","","","","",""
"1",1,69.4375,141.8348,.0625,"0","","","","","","","","","",""
"1",1.01,69.4375,143.3258,.0625,"0","","","","","","","","","",""
"1",1.02,69.4375,144.7021,.0625,"0","","","","","","","","","",""
"1",1.03,69.4375,145.9146,.0625,"0","","","","","","","","","",""
"1",1.04,69.4375,147.4056,.0625,"0","","","","","","","","","",""
"1",1.05,69.4375,148.0609,.0625,"0","","","","","","","","","",""
"1",1.06,69.4375,148.405,.0625,"0","","","","","","","","","",""
"1",1.07,69.375,148.5179,.0625,"0","","","","","","","","","",""
"1",1.08,69.375,148.5671,0,"0","","","","","","","","","",""
"1",1.09,69.375,148.7146,0,"0","","","","","","","","","",""
"1",1.1,69.375,148.9767,0,"0","","","","","","","","","",""
"1",1.11,69.375,149.6649,0,"0","","","","","","","","","",""
"1",1.12,69.375,150.2383,0,"0","","","","","","","","","",""
"1",1.13,69.375,150.8445,0,"0","","","","","","","","","",""
"1",1.14,69.375,151.4672,0,"0","","","","","","","","","",""
"1",1.15,69.375,152.3847,0,"0","","","","","","","","","",""
"1",1.16,69.375,152.9582,0,"0","","","","","","","","","",""
"1",1.17,69.375,153.4825,0,"0","","","","","","","","","",""
"1",1.18,69.375,153.9412,0,"0","","","","","","","","","",""
"1",1.19,69.375,154.4328,0,"0","","","","","","","","","",""
"1",1.2,69.375,154.6458,0,"0","","","","","","","","","",""
"1",1.21,69.375,154.826,0,"0","","","","","","","","","",""
"1",1.22,69.375,155.1537,0,"0","","","","","","","","","",""
"1",1.23,69.375,155.3995,0,"0","","","","","","","","","",""
"1",1.24,69.375,155.6125,0,"0","","","","","","","","","",""
"1",1.25,69.375,155.7927,0,"0","","","","","","","","","",""
"1",1.26,69.375,155.9565,0,"0","","","","","","","","","",""
"1",1.27,69.375,156.0385,0,"0","","","","","","","","","",""
"1",1.28,69.375,156.1204,0,"0","","","","","","","","","",""
"1",1.29,69.375,156.2351,0,"0","","","","","","","","","",""
"1",1.3,69.375,156.5464,0,"0","","","","","","","","","",""
"1",1.31,69.375,156.8741,0,"0","","","","","","","","","",""
"1",1.32,69.375,157.3328,0,"0","","","","","","","","","",""
"1",1.33,69.375,158.2668,0,"0","","","","","","","","","",""
"1",1.34,69.375,158.9058,0,"0","","","","","","","","","",""
"1",1.35,69.375,159.4956,0,"0","","","","","","","","","",""
"1",1.36,69.375,159.9707,0,"0","","","","","","","","","",""
"1",1.37,69.375,160.4295,0,"0","","","","","","","","","",""
"1",1.38,69.375,160.6425,0,"0","","","","","","","","","",""
"1",1.39,69.375,160.8228,0,"0","","","","","","","","","",""
"1",1.4,69.375,161.0358,0,"0","","","","","","","","","",""
"1",1.41,69.375,161.4617,0,"0","","","","","","","","","",""
"1",1.42,69.375,161.7894,0,"0","","","","","","","","","",""
"1",1.43,69.375,162.1499,0,"0","","","","","","","","","",""
"1",1.44,69.375,162.707,0,"0","","","","","","","","","",""
"1",1.45,69.375,163.0347,0,"0","","","","","","","","","",""
"1",1.46,69.375,163.2968,0,"0","","","","","","","","","",""
"1",1.47,69.375,163.4934,0,"0","","","","","","","","","",""
"1",1.48,69.375,163.772,0,"0","","","","","","","","","",""
"1",1.49,69.375,164.0177,0,"0","","","","","","","","","",""
"1",1.5,69.375,164.3618,0,"0","","","","","","","","","",""
"1",1.51,69.375,164.837,0,"0","","","","","","","","","",""
"1",1.52,69.375,165.6726,0,"0","","","","","","","","","",""
"1",1.53,69.375,166.2788,0,"0","","","","","","","","","",""
"1",1.54,69.375,166.9342,0,"0","","","","","","","","","",""
"1",1.55,69.375,168.0975,0,"0","","","","","","","","","",""
"1",1.56,69.375,168.9003,0,"0","","","","","","","","","",""
"1",1.57,69.375,169.6704,0,"0","","","","","","","","","",""
"1",1.58,69.375,170.3586,0,"0","","","","","","","","","",""
"1",1.59,69.375,171.1286,0,"0","","","","","","","","","",""
"1",1.6,69.375,171.3908,0,"0","","","","","","","","","",""
"1",1.61,69.375,171.3744,0,"0","","","","","","","","","",""
"1",1.62,69.375,171.1286,0,"0","","","","","","","","","",""
"1",1.63,69.375,170.5388,0,"0","","","","","","","","","",""
"1",1.64,69.375,170.2603,0,"0","","","","","","","","","",""
"1",1.65,69.375,170.2439,0,"0","","","","","","","","","",""
"1",1.66,69.375,170.6535,0,"0","","","","","","","","","",""
"1",1.67,69.375,170.9812,0,"0","","","","","","","","","",""
"1",1.68,69.375,171.1942,0,"0","","","","","","","","","",""
"1",1.69,69.375,171.2433,0,"0","","","","","","","","","",""
"1",1.7,69.375,171.1614,0,"0","","","","","","","","","",""
"1",1.71,69.375,171.1614,0,"0","","","","","","","","","",""
"1",1.72,69.375,171.2597,0,"0","","","","","","","","","",""
"1",1.73,69.375,171.4072,0,"0","","","","","","","","","",""
"1",1.74,69.375,171.571,0,"0","","","","","","","","","",""
"1",1.75,69.375,171.6038,0,"0","","","","","","","","","",""
"1",1.76,69.375,171.5874,0,"0","","","","","","","","","",""
"1",1.77,69.375,171.7185,0,"0","","","","","","","","","",""
"1",1.78,69.375,171.9643,0,"0","","","","","","","","","",""
"1",1.79,69.375,172.3575,0,"0","","","","","","","","","",""
"1",1.8,69.375,172.8326,0,"0","","","","","","","","","",""
"1",1.81,69.375,173.4389,0,"0","","","","","","","","","",""
"1",1.82,69.375,173.5863,0,"0","","","","","","","","","",""
"1",1.83,69.375,173.5044,0,"0","","","","","","","","","",""
"1",1.84,69.375,173.3242,0,"0","","","","","","","","","",""
"1",1.85,69.375,173.1112,0,"0","","","","","","","","","",""
"1",1.86,69.375,173.062,0,"0","","","","","","","","","",""
"1",1.87,69.375,173.0129,0,"0","","","","","","","","","",""
"1",1.88,69.375,172.849,0,"0","","","","","","","","","",""
"1",1.89,69.375,172.7999,0,"0","","","","","","","","","",""
"1",1.9,69.375,172.931,0,"0","","","","","","","","","",""
"1",1.91,69.375,173.2423,0,"0","","","","","","","","","",""
"1",1.92,69.375,173.9468,0,"0","","","","","","","","","",""
"1",1.93,69.375,174.4383,0,"0","","","","","","","","","",""
"1",1.94,69.375,174.8971,0,"0","","","","","","","","","",""
"1",1.95,69.375,175.3395,0,"0","","","","","","","","","",""
"1",1.96,69.375,175.8638,0,"0","","","","","","","","","",""
"1",1.97,69.375,176.1423,0,"0","","","","","","","","","",""
"1",1.98,69.375,176.4209,0,"0","","","","","","","","","",""
"1",1.99,69.375,176.8469,0,"0","","","","","","","","","",""
"1",2,69.375,177.0926,0,"0","","","","","","","","","",""
"1",2.01,69.375,177.2892,0,"0","","","","","","","","","",""
"1",2.02,69.375,177.4039,0,"0","","","","","","","","","",""
"1",2.03,69.375,177.3876,0,"0","","","","","","","","","",""
"1",2.04,69.375,177.2565,0,"0","","","","","","","","","",""
"1",2.05,69.375,177.0762,0,"0","","","","","","","","","",""
"1",2.06,69.375,176.9288,0,"0","","","","","","","","","",""
"1",2.07,69.375,176.8796,0,"0","","","","","","","","","",""
"1",2.08,69.375,176.9124,0,"0","","","","","","","","","",""
"1",2.09,69.375,176.9288,0,"0","","","","","","","","","",""
"1",2.1,69.375,176.9124,0,"0","","","","","","","","","",""
"1",2.11,69.375,176.9452,0,"0","","","","","","","","","",""
"1",2.12,69.375,177.0926,0,"0","","","","","","","","","",""
"1",2.13,69.375,177.3548,0,"0","","","","","","","","","",""
"1",2.14,69.375,177.7972,0,"0","","","","","","","","","",""
"1",2.15,69.375,178.0266,0,"0","","","","","","","","","",""
"1",2.16,69.375,178.1904,0,"0","","","","","","","","","",""
"1",2.17,69.375,178.2559,0,"0","","","","","","","","","",""
"1",2.18,69.375,178.1576,0,"0","","","","","","","","","",""
"1",2.19,69.375,178.0266,0,"0","","","","","","","","","",""
"1",2.2,69.375,177.8955,0,"0","","","","","","","","","",""
"1",2.21,69.375,177.9119,0,"0","","","","","","","","","",""
"1",2.22,69.375,178.0757,0,"0","","","","","","","","","",""
"1",2.23,69.375,178.3051,0,"0","","","","","","","","","",""
"1",2.24,69.375,178.5181,0,"0","","","","","","","","","",""
"1",2.25,69.375,178.6328,0,"0","","","","","","","","","",""
"1",2.26,69.375,178.5181,0,"0","","","","","","","","","",""
"1",2.27,69.375,178.3051,0,"0","","","","","","","","","",""
"1",2.28,69.375,178.0593,0,"0","","","","","","","","","",""
"1",2.29,69.375,177.8463,0,"0","","","","","","","","","",""
"1",2.3,69.375,177.8299,0,"0","","","","","","","","","",""
"1",2.31,69.375,177.8463,0,"0","","","","","","","","","",""
"1",2.32,69.375,177.6333,0,"0","","","","","","","","","",""
"1",2.33,69.375,177.322,0,"0","","","","","","","","","",""
"1",2.34,69.375,176.9452,0,"0","","","","","","","","","",""
"1",2.35,69.375,176.6503,0,"0","","","","","","","","","",""
"1",2.36,69.375,176.5683,0,"0","","","","","","","","","",""
"1",2.37,69.375,176.6994,0,"0","","","","","","","","","",""
"1",2.38,69.375,176.7813,0,"0","","","","","","","","","",""
"1",2.39,69.375,176.6666,0,"0","","","","","","","","","",""
"1",2.4,69.375,176.0932,0,"0","","","","","","","","","",""
"1",2.41,69.375,175.6016,0,"0","","","","","","","","","",""
"1",2.42,69.375,175.2084,0,"0","","","","","","","","","",""
"1",2.43,69.375,175.0937,0,"0","","","","","","","","","",""
"1",2.44,69.375,175.3231,0,"0","","","","","","","","","",""
"1",2.45,69.375,175.6344,0,"0","","","","","","","","","",""
"1",2.46,69.375,175.9293,0,"0","","","","","","","","","",""
"1",2.47,69.375,176.0932,0,"0","","","","","","","","","",""
"1",2.48,69.375,176.0932,0,"0","","","","","","","","","",""
"1",2.49,69.375,176.0276,0,"0","","","","","","","","","",""
"1",2.5,69.375,175.9785,0,"0","","","","","","","","","",""
"1",2.51,69.375,175.9129,0,"0","","","","","","","","","",""
"1",2.52,69.375,175.9457,0,"0","","","","","","","","","",""
"1",2.53,69.375,176.044,0,"0","","","","","","","","","",""
"1",2.54,69.375,176.3062,0,"0","","","","","","","","","",""
"1",2.55,69.375,176.5683,0,"0","","","","","","","","","",""
"1",2.56,69.375,176.9288,0,"0","","","","","","","","","",""
"1",2.57,69.375,177.3712,0,"0","","","","","","","","","",""
"1",2.58,69.375,178.1413,0,"0","","","","","","","","","",""
"1",2.59,69.375,178.6656,0,"0","","","","","","","","","",""
"1",2.6,69.375,179.1407,0,"0","","","","","","","","","",""
"1",2.61,69.375,179.5831,0,"0","","","","","","","","","",""
"1",2.62,69.375,180.304,0,"0","","","","","","","","","",""
"1",2.63,69.375,180.8447,0,"0","","","","","","","","","",""
"1",2.64,69.375,181.4509,0,"0","","","","","","","","","",""
"1",2.65,69.375,182.4176,0,"0","","","","","","","","","",""
"1",2.66,69.375,183.0402,0,"0","","","","","","","","","",""
"1",2.67,69.375,183.6465,0,"0","","","","","","","","","",""
"1",2.68,69.375,184.138,0,"0","","","","","","","","","",""
"1",2.69,69.375,184.6459,0,"0","","","","","","","","","",""
"1",2.7,69.375,184.9245,0,"0","","","","","","","","","",""
"1",2.71,69.375,185.2685,0,"0","","","","","","","","","",""
"1",2.72,69.375,185.7273,0,"0","","","","","","","","","",""
"1",2.73,69.375,186.6121,0,"0","","","","","","","","","",""
"1",2.74,69.375,187.2019,0,"0","","","","","","","","","",""
"1",2.75,69.375,187.6935,0,"0","","","","","","","","","",""
"1",2.76,69.375,188.0375,0,"0","","","","","","","","","",""
"1",2.77,69.375,188.0375,0,"0","","","","","","","","","",""
"1",2.78,69.375,187.9556,0,"0","","","","","","","","","",""
"1",2.79,69.375,187.8737,0,"0","","","","","","","","","",""
"1",2.8,69.375,187.8081,0,"0","","","","","","","","","",""
"1",2.81,69.375,187.759,0,"0","","","","","","","","","",""
"1",2.82,69.375,187.6935,0,"0","","","","","","","","","",""
"1",2.83,69.375,187.6115,0,"0","","","","","","","","","",""
"1",2.84,69.375,187.5951,0,"0","","","","","","","","","",""
"1",2.85,69.375,187.7098,0,"0","","","","","","","","","",""
"1",2.86,69.375,187.8901,0,"0","","","","","","","","","",""
"1",2.87,69.375,188.1194,0,"0","","","","","","","","","",""
"1",2.88,69.375,188.2341,0,"0","","","","","","","","","",""
"1",2.89,69.375,188.3488,0,"0","","","","","","","","","",""
"1",2.9,69.375,188.5127,0,"0","","","","","","","","","",""
"1",2.91,69.375,188.9387,0,"0","","","","","","","","","",""
"1",2.92,69.375,189.2991,0,"0","","","","","","","","","",""
"1",2.93,69.375,189.5941,0,"0","","","","","","","","","",""
"1",2.94,69.375,189.7743,0,"0","","","","","","","","","",""
"1",2.95,69.375,189.7743,0,"0","","","","","","","","","",""
"1",2.96,69.375,189.676,0,"0","","","","","","","","","",""
"1",2.97,69.375,189.6104,0,"0","","","","","","","","","",""
"1",2.98,69.375,189.6924,0,"0","","","","","","","","","",""
"1",2.99,69.375,189.8234,0,"0","","","","","","","","","",""
"1",3,69.375,189.9381,0,"0","","","","","","","","","",""
"1",3.01,69.375,189.9873,0,"0","","","","","","","","","",""
"1",3.02,69.375,190.0037,0,"0","","","","","","","","","",""
"1",3.03,69.375,190.0856,0,"0","","","","","","","","","",""
"1",3.04,69.375,190.2167,0,"0","","","","","","","","","",""
"1",3.05,69.375,190.315,0,"0","","","","","","","","","",""
"1",3.06,69.375,190.2986,0,"0","","","","","","","","","",""
"1",3.07,69.375,190.1675,0,"0","","","","","","","","","",""
"1",3.08,69.375,190.0037,0,"0","","","","","","","","","",""
"1",3.09,69.375,189.7251,0,"0","","","","","","","","","",""
"1",3.1,69.375,189.5121,0,"0","","","","","","","","","",""
"1",3.11,69.375,189.1844,0,"0","","","","","","","","","",""
"1",3.12,69.375,188.7748,0,"0","","","","","","","","","",""
"1",3.13,69.375,188.1194,0,"0","","","","","","","","","",""
"1",3.14,69.375,187.8245,0,"0","","","","","","","","","",""
"1",3.15,69.375,187.7262,0,"0","","","","","","","","","",""
"1",3.16,69.375,187.8409,0,"0","","","","","","","","","",""
"1",3.17,69.375,188.0703,0,"0","","","","","","","","","",""
"1",3.18,69.375,188.0867,0,"0","","","","","","","","","",""
"1",3.19,69.375,187.9556,0,"0","","","","","","","","","",""
"1",3.2,69.375,187.6771,0,"0","","","","","","","","","",""
"1",3.21,69.375,187.546,0,"0","","","","","","","","","",""
"1",3.22,69.375,187.4641,0,"0","","","","","","","","","",""
"1",3.23,69.375,187.3985,0,"0","","","","","","","","","",""
"1",3.24,69.375,187.1691,0,"0","","","","","","","","","",""
"1",3.25,69.375,186.907,0,"0","","","","","","","","","",""
"1",3.26,69.375,186.6121,0,"0","","","","","","","","","",""
"1",3.27,69.375,186.3663,0,"0","","","","","","","","","",""
"1",3.28,69.375,186.268,0,"0","","","","","","","","","",""
"1",3.29,69.375,186.3499,0,"0","","","","","","","","","",""
"1",3.3,69.375,186.4482,0,"0","","","","","","","","","",""
"1",3.31,69.375,186.4318,0,"0","","","","","","","","","",""
"1",3.32,69.375,186.3171,0,"0","","","","","","","","","",""
"1",3.33,69.375,186.1205,0,"0","","","","","","","","","",""
"1",3.34,69.375,185.9239,0,"0","","","","","","","","","",""
"1",3.35,69.375,185.6454,0,"0","","","","","","","","","",""
"1",3.36,69.375,185.416,0,"0","","","","","","","","","",""
"1",3.37,69.375,185.1211,0,"0","","","","","","","","","",""
"1",3.38,69.375,184.7934,0,"0","","","","","","","","","",""
"1",3.39,69.375,184.3838,0,"0","","","","","","","","","",""
"1",3.4,69.375,184.2855,0,"0","","","","","","","","","",""
"1",3.41,69.375,184.3182,0,"0","","","","","","","","","",""
"1",3.42,69.375,184.5804,0,"0","","","","","","","","","",""
"1",3.43,69.375,184.7606,0,"0","","","","","","","","","",""
"1",3.44,69.375,184.8425,0,"0","","","","","","","","","",""
"1",3.45,69.375,184.8098,0,"0","","","","","","","","","",""
"1",3.46,69.375,184.6951,0,"0","","","","","","","","","",""
"1",3.47,69.375,184.7278,0,"0","","","","","","","","","",""
"1",3.48,69.375,184.9245,0,"0","","","","","","","","","",""
"1",3.49,69.375,185.2358,0,"0","","","","","","","","","",""
"1",3.5,69.375,185.7273,0,"0","","","","","","","","","",""
"1",3.51,69.375,185.9731,0,"0","","","","","","","","","",""
"1",3.52,69.375,186.1205,0,"0","","","","","","","","","",""
"1",3.53,69.375,186.2844,0,"0","","","","","","","","","",""
"1",3.54,69.375,186.4318,0,"0","","","","","","","","","",""
"1",3.55,69.375,186.6448,0,"0","","","","","","","","","",""
"1",3.56,69.375,186.9234,0,"0","","","","","","","","","",""
"1",3.57,69.375,187.3494,0,"0","","","","","","","","","",""
"1",3.58,69.375,187.5951,0,"0","","","","","","","","","",""
"1",3.59,69.375,187.7426,0,"0","","","","","","","","","",""
"1",3.6,69.375,187.7262,0,"0","","","","","","","","","",""
"1",3.61,69.375,187.5132,0,"0","","","","","","","","","",""
"1",3.62,69.375,187.4149,0,"0","","","","","","","","","",""
"1",3.63,69.375,187.5296,0,"0","","","","","","","","","",""
"1",3.64,69.375,188.0048,0,"0","","","","","","","","","",""
"1",3.65,69.375,188.3488,0,"0","","","","","","","","","",""
"1",3.66,69.375,188.5946,0,"0","","","","","","","","","",""
"1",3.67,69.375,188.7257,0,"0","","","","","","","","","",""
"1",3.68,69.375,188.9223,0,"0","","","","","","","","","",""
"1",3.69,69.375,189.1681,0,"0","","","","","","","","","",""
"1",3.7,69.375,189.5285,0,"0","","","","","","","","","",""
"1",3.71,69.375,189.9218,0,"0","","","","","","","","","",""
"1",3.72,69.375,190.3314,0,"0","","","","","","","","","",""
"1",3.73,69.375,190.3477,0,"0","","","","","","","","","",""
"1",3.74,69.375,190.1348,0,"0","","","","","","","","","",""
"1",3.75,69.375,189.5941,0,"0","","","","","","","","","",""
"1",3.76,69.375,189.2664,0,"0","","","","","","","","","",""
"1",3.77,69.375,189.1025,0,"0","","","","","","","","","",""
"1",3.78,69.375,189.0697,0,"0","","","","","","","","","",""
"1",3.79,69.375,189.2008,0,"0","","","","","","","","","",""
"1",3.8,69.375,189.3319,0,"0","","","","","","","","","",""
"1",3.81,69.375,189.4794,0,"0","","","","","","","","","",""
"1",3.82,69.375,189.6432,0,"0","","","","","","","","","",""
"1",3.83,69.375,189.9381,0,"0","","","","","","","","","",""
"1",3.84,69.375,190.1511,0,"0","","","","","","","","","",""
"1",3.85,69.375,190.2986,0,"0","","","","","","","","","",""
"1",3.86,69.375,190.3969,0,"0","","","","","","","","","",""
"1",3.87,69.375,190.4461,0,"0","","","","","","","","","",""
"1",3.88,69.375,190.4624,0,"0","","","","0","","","","","",""
"1",3.89,69.375,190.4461,0,"0","","","","","","","","","",""
"1",3.9,69.375,190.2331,0,"0","","","","","","","","","",""
"1",3.91,69.375,189.9545,0,"0","","","","","","","","","",""
"1",3.92,69.375,189.6268,0,"0","","","","","","","","","",""
"1",3.93,69.375,189.3647,0,"0","","","","","","","","","",""
"1",3.94,69.375,189.25,0,"0","","","","","","","","","",""
"1",3.95,69.375,189.3647,0,"0","","","","","","","","","",""
"1",3.96,69.375,189.5285,0,"0","","","","","","","","","",""
"1",3.97,69.375,189.7251,0,"0","","","","","","","","","",""
"1",3.98,69.375,189.8071,0,"0","","","","","","","","","",""
"1",3.99,69.375,189.8234,0,"0","","","","","","","","","",""
"1",4,69.375,189.7907,0,"0","","","","","","","","","",""
"1",4.01,69.375,189.676,0,"0","","","","","","","","","",""
"1",4.02,69.375,189.5941,0,"0","","","","","","","","","",""
"1",4.03,69.375,189.5285,0,"0","","","","","","","","","",""
"1",4.04,69.375,189.4794,0,"0","","","","","","","","","",""
"1",4.05,69.375,189.5285,0,"0","","","","","","","","","",""
"1",4.06,69.375,189.5613,0,"0","","","","","","","","","",""
"1",4.07,69.375,189.5285,0,"0","","","","","","","","","",""
"1",4.08,69.375,189.3974,0,"0","","","","","","","","","",""
"1",4.09,69.375,189.25,0,"0","","","","","","","","","",""
"1",4.1,69.375,189.0697,0,"0","","","","","","","","","",""
"1",4.11,69.375,188.8568,0,"0","","","","","","","","","",""
"1",4.12,69.375,188.4308,0,"0","","","","","","","","","",""
"1",4.13,69.375,188.1194,0,"0","","","","","","","","","",""
"1",4.14,69.375,187.8737,0,"0","","","","","","","","","",""
"1",4.15,69.375,187.7098,0,"0","","","","","","","","","",""
"1",4.16,69.375,187.546,0,"0","","","","","","","","","",""
"1",4.17,69.375,187.3494,0,"0","","","","","","","","","",""
"1",4.18,69.375,187.0217,0,"0","","","","","","","","","",""
"1",4.19,69.375,186.2516,0,"0","","","","","","","","","",""
"1",4.2,69.375,185.7109,0,"0","","","","","","","","","",""
"1",4.21,69.375,185.2685,0,"0","","","","","","","","","",""
"1",4.22,69.375,184.9736,0,"0","","","","","","","","","",""
"1",4.23,69.375,184.7278,0,"0","","","","","","","","","",""
"1",4.24,69.375,184.6131,0,"0","","","","","","","","","",""
"1",4.25,69.375,184.4493,0,"0","","","","","","","","","",""
"1",4.26,69.375,184.1871,0,"0","","","","","","","","","",""
