"Status","Time(Seconds)","Position(Degrees)","Torque(Foot-Pounds)","Speed(d/s)","End Pnt 0","Pos Start","Pos End","Trq Start","Peak Trq Start","Peak Trq End","Half Peak Trq","Stim","Reaction Start","Target Found","Target End"
"1",16.09,29.0625,57.8044,-60.1875,"9","","","","","","","","","",""
"1",16.1,29.875,59.2035,-60.25,"9","","","","","","","","","",""
"1",16.11,30.375,60.6091,-60.1875,"9","","","","","","","","","",""
"1",16.12,30.9375,62.0781,-60.1875,"9","","","","","","","","","",""
"1",16.13,31.75,63.5847,-60.125,"9","","","","","","","","","",""
"1",16.14,32.25,65.0101,-59.9375,"9","","","","","","","","","",""
"1",16.15,32.75,66.2602,-59.8125,"9","","","","","","","","","",""
"1",16.16,33.3125,67.3726,-59.9375,"9","","","","","","","","","",""
"1",16.17,34.125,68.3792,-60,"9","","","","","","","","","",""
"1",16.18,34.625,69.1457,-60.0625,"9","","","","","","","","","",""
"1",16.19,35.1875,69.6712,-60.125,"9","","","","","","","","","",""
"1",16.2,35.6875,70.0816,-60.0625,"9","","","","","","","","","",""
"1",16.21,36.5,70.481,-60,"9","","","","","","","","","",""
"1",16.22,37,70.8355,-60.0625,"9","","","","","","","","","",""
"1",16.23,37.5625,71.2295,-60,"9","","","","","","","","","",""
"1",16.24,38.3125,71.708,-59.9375,"9","","","","","","","","","",""
"1",16.25,38.875,72.1373,-59.9375,"9","","","","","","","","","",""
"1",16.26,39.375,72.4868,-59.875,"9","","","","","","","","","",""
"1",16.27,39.9375,72.8235,-59.9375,"9","","","","","","","","","",""
"1",16.28,40.6875,73.1573,-60.0625,"9","","","","","","","","","",""
"1",16.29,41.25,73.4711,-60.1875,"9","","","","","","","","","",""
"1",16.3,41.75,73.8154,-60.1875,"9","","","","","","","","","",""
"1",16.31,42.3125,74.2166,-60.125,"9","","","","","","","","","",""
"1",16.32,43.0625,74.7487,-59.875,"9","","","","","","","","","",""
"1",16.33,43.625,75.2195,-59.9375,"9","","","","","","","","","",""
"1",16.34,44.125,75.6676,-59.9375,"9","","","","","","","","","",""
"1",16.35,44.9375,76.1242,-60,"9","","","","","","","","","",""
"1",16.36,45.4375,76.4763,-60.0625,"9","","","","","","","","","",""
"1",16.37,46,76.8476,-60.0625,"9","","","","","","","","","",""
"1",16.38,46.5,77.2267,-60.0625,"9","","","","","","","","","",""
"1",16.39,47.3125,77.7237,-60.125,"9","","","","","","","","","",""
"1",16.4,47.875,78.2181,-60,"9","","","","","","","","","",""
"1",16.41,48.375,78.6599,-59.9375,"9","","","","","","","","","",""
"1",16.42,48.875,79.1025,-60,"9","","","","","","","","","",""
"1",16.43,49.6875,79.6106,-59.8125,"9","","","","","","","","","",""
"1",16.44,50.25,80.0561,-59.8125,"9","","","","","","","","","",""
"1",16.45,50.75,80.4686,-59.9375,"9","","","","","","","","","",""
"1",16.46,51.5625,80.8846,-60,"9","","","","","","","","","",""
"1",16.47,52.0625,81.2117,-60.0625,"9","","","","","","","","","",""
"1",16.48,52.625,81.49,-59.9375,"9","","","","","","","","","",""
"1",16.49,53.125,81.7149,-59.8125,"9","","","","","","","","","",""
"1",16.5,53.9375,81.958,-59.8125,"9","","","","","","","","","",""
"1",16.51,54.4375,82.0411,-59.75,"9","","","","9","","","","","",""
"1",16.52,55,82.0212,-59.8125,"9","","","","","","","","","",""
"1",16.53,55.5,81.913,-59.9375,"9","","","","","","","","","",""
"1",16.54,56.3125,81.7956,-59.875,"9","","","","","","","","","",""
"1",16.55,56.8125,81.6526,-59.875,"9","","","","","","","","","",""
"1",16.56,57.375,81.5288,-59.9375,"9","","","","","9","","","","",""
"1",16.57,58.125,81.4473,-59.75,"9","","","","","","","","","",""
"1",16.58,58.6875,81.2707,-59.75,"9","","","","","","","","","",""
"1",16.59,59.1875,80.9778,-59.8125,"9","","","","","","","","","",""
"1",16.6,59.6875,80.6274,-59.6875,"9","","","","","","","","","",""
"1",16.61,60.5,80.2526,-59.75,"9","","","","","","","","","",""
"1",16.62,61,79.7945,-59.875,"9","","","","","","","","","",""
"1",16.63,61.5625,79.3961,-59.875,"9","","","","","","","","","",""
"1",16.64,62.0625,78.9809,-59.9375,"9","","","","","","","","","",""
"1",16.65,62.875,78.6284,-59.875,"9","","","","","","","","","",""
"1",16.66,63.375,78.1873,-59.75,"9","","","","","","","","","",""
"1",16.67,63.9375,77.737,-59.6875,"9","","","","","","","","","",""
"1",16.68,64.75,77.282,-59.75,"9","","","","","","","","","",""
"1",16.69,65.25,76.7264,-59.75,"9","","","","","","","","","",""
"1",16.7,65.75,76.2112,-59.875,"9","","","","","","","","","",""
"1",16.71,66.3125,75.7253,-59.875,"9","","","","","","","","","",""
"1",16.72,67.0625,75.2739,-59.75,"9","","","","","","","","","",""
"1",16.73,67.625,74.7948,-59.8125,"9","","","","","","","","","",""
"1",16.74,68.125,74.2907,-59.75,"9","","","","","","","","","",""
"1",16.75,68.6875,73.7543,-59.6875,"9","","","","","","","","","",""
"1",16.76,69.4375,73.1533,-59.6875,"9","","","","","","","","","",""
"1",16.77,70,72.4854,-59.625,"9","","","","","","","","","",""
"1",16.78,70.5,71.7706,-59.625,"9","","","","","","","","","",""
"1",16.79,71.3125,71.0446,-59.8125,"9","","","","","","","","","",""
"1",16.8,71.8125,70.2544,-59.8125,"9","","","","","","","","","",""
"1",16.81,72.375,69.523,-59.875,"9","","","","","","","","","",""
"1",16.82,72.875,68.7807,-59.8125,"9","","","","","","","","","",""
"1",16.83,73.6875,68.0864,-59.625,"9","","","","","","","","","",""
"1",16.84,74.1875,67.2777,-59.5625,"9","","","","","","","","","",""
"1",16.85,74.75,66.4753,-59.5625,"9","","","","","","","","","",""
"1",16.86,75.25,65.6037,-59.5625,"9","","","","","","","","","",""
"1",16.87,76.0625,64.6481,-59.625,"9","","","","","","","","","",""
"1",16.88,76.5625,63.6336,-59.625,"9","","","","","","","","","",""
"1",16.89,77.0625,62.5612,-59.5625,"9","","","","","","","","","",""
"1",16.9,77.875,61.4417,-59.625,"9","","","","","","","","","",""
"1",16.91,78.375,60.1882,-59.6875,"9","","","","","","","","","",""
"1",16.92,78.9375,58.9193,-59.6875,"9","","","","","","","","","",""
"1",16.93,79.4375,57.61,-59.6875,"9","","","","","","","","","",""
"1",16.94,80.25,56.3213,-59.625,"9","","","","","","","","","",""
"1",16.95,80.75,54.9852,-59.5625,"9","","","","","","","","","",""
"1",16.96,81.3125,53.7973,-59.625,"9","","","","","","","","","",""
"1",16.97,81.8125,52.6197,-59.5625,"9","","","","","","","","","",""
"1",16.98,82.625,51.4341,-59.5625,"9","","","","","","","","","",""
"1",16.99,83.125,50.2005,-59.5625,"9","","","","","","","","","",""
"1",17,83.625,48.9034,-59.5,"9","","","","","","","","","",""
"1",17.01,84.4375,47.5259,-59.4375,"9","","","","","","","","","",""
"1",17.02,84.9375,46.0074,-59.5625,"9","","","","","","","","","",""
"1",17.03,85.5,44.5264,-59.5625,"9","","","","","","","","","",""
"1",17.04,86,43.0099,-59.625,"9","","","","","","","","","",""
"1",17.05,86.8125,41.5078,-59.625,"9","","","","","","","","","",""
"1",17.06,87.3125,39.9515,-59.5625,"9","","","","","","","","","",""
"1",17.07,87.8125,38.4934,-59.5625,"9","","","","","","","","","",""
"5",17.08,88.375,0,-59.5,"9","","","","","","","","","",""
"5",17.09,89.125,0,-59.125,"9","","","","","","","","","",""
"5",17.1,89.6875,0,-55.6875,"9","","","","","","","","","",""
"5",17.11,90.125,0,-47.3125,"9","","","","","","","","","",""
"5",17.12,90.625,0,-34.5625,"9","","","","","","","","","",""
"5",17.13,90.9375,0,-29.1875,"9","","","","","","","","","",""
"5",17.14,91.1875,0,-24.6875,"9","","9","","","","","","","",""
"5",17.15,91.375,0,-20.125,"9","","","","","","","","","",""
"5",17.16,91.5625,0,-14.75,"9","","","","","","","","","",""
"5",17.17,91.6875,0,-12.1875,"9","","","","","","","","","",""
"15",17.18,91.6875,0,-12.1875,"9","","","","","","","","","",""
"0",17.19,0,0,0,"9","","","","","","","","","",""
