"Status","Time(Seconds)","Position(Degrees)","Torque(Newton-Meters)","Speed(deg/sec)"
"0001","1.100","69.375","3.311","0.000"
"0001","1.110","69.375","3.311","0.000"
"0001","1.120","69.375","3.311","0.000"
"0001","1.130","69.375","3.311","0.000"
"0001","1.140","69.375","3.311","0.000"
"0001","1.150","69.375","3.311","0.000"
"0001","1.160","69.375","3.311","0.000"
"0001","1.170","69.375","3.311","0.000"
"0001","1.180","69.375","3.311","0.000"
"0001","1.190","69.375","3.356","0.000"
"0001","1.200","69.375","3.468","0.000"
"0001","1.210","69.375","3.714","0.000"
"0001","1.220","69.375","4.318","0.000"
"0001","1.230","69.313","4.998","-0.125"
"0001","1.240","69.313","5.848","-0.375"
"0001","1.250","69.313","7.034","-0.625"
"0001","1.260","69.313","9.583","-0.875"
"0001","1.270","69.313","11.842","-1.000"
"0001","1.280","69.313","14.549","-1.188"
"0001","1.290","69.313","19.514","-1.438"
"0001","1.300","69.313","23.383","-1.563"
"0001","1.310","69.250","27.576","-1.563"
"0001","1.320","69.250","32.004","-1.625"
"0001","1.330","69.250","38.759","-1.563"
"0001","1.340","69.188","43.063","-1.500"
"0001","1.350","69.188","47.044","-1.313"
"0001","1.360","69.188","50.645","-1.125"
"0001","1.370","69.188","55.431","-1.000"
"0001","1.380","69.188","58.406","-0.938"
"0001","1.390","69.125","61.368","-0.938"
"0001","1.400","69.125","65.953","-1.000"
"0001","1.410","69.125","69.174","-0.938"
"0001","1.420","69.125","72.551","-0.813"
"0001","1.430","69.125","75.951","-0.750"
"0001","1.440","69.125","80.849","-0.625"
"0001","1.450","69.125","83.846","-0.563"
"0001","1.460","69.125","86.575","-0.438"
"0001","1.470","69.063","89.067","-0.375"
"0001","1.480","69.063","92.489","-0.313"
"0001","1.490","69.063","94.636","-0.250"
"0001","1.500","69.063","96.694","-0.188"
"0001","1.510","69.063","99.691","-0.188"
"0001","1.520","69.063","101.637","-0.188"
"0001","1.530","69.063","103.538","-0.188"
"0001","1.540","69.063","105.350","-0.125"
"0001","1.550","69.063","107.676","-0.125"
"0001","1.560","69.063","108.861","-0.063"
"0001","1.570","69.063","109.801","-0.063"
"0001","1.580","69.063","110.606","-0.063"
"0001","1.590","69.063","111.814","0.000"
"0001","1.600","69.063","112.708","0.000"
"0001","1.610","69.063","113.693","0.000"
"0001","1.620","69.063","115.191","0.000"
"0001","1.630","69.063","116.041","0.000"
"0001","1.640","69.063","116.734","0.000"
"0001","1.650","69.063","117.249","0.000"
"0001","1.660","69.063","117.965","0.000"
"0001","1.670","69.063","118.457","0.000"
"0001","1.680","69.063","118.971","0.000"
"0001","1.690","69.063","119.485","0.000"
"0001","1.700","69.063","120.067","0.000"
"0001","1.710","69.063","120.224","0.000"
"0001","1.720","69.063","120.179","0.000"
"0001","1.730","69.063","119.978","0.000"
"0001","1.740","69.063","119.933","0.000"
"0001","1.750","69.063","120.045","0.000"
"0001","1.760","69.063","120.402","0.000"
"0001","1.770","69.063","121.141","0.000"
"0001","1.780","69.063","121.700","0.000"
"0001","1.790","69.063","122.281","0.000"
"0001","1.800","69.063","122.796","0.000"
"0001","1.810","69.063","123.221","0.000"
"0001","1.820","69.063","123.176","0.000"
"0001","1.830","69.063","122.863","0.000"
"0001","1.840","69.063","122.102","0.000"
"0001","1.850","69.063","121.722","0.000"
"0001","1.860","69.063","121.543","0.000"
"0001","1.870","69.063","121.521","0.000"
"0001","1.880","69.063","121.588","0.000"
"0001","1.890","69.063","121.588","0.000"
"0001","1.900","69.063","121.566","0.000"
"0001","1.910","69.063","121.677","0.000"
"0001","1.920","69.063","122.214","0.000"
"0001","1.930","69.063","122.840","0.000"
"0001","1.940","69.063","123.534","0.000"
"0001","1.950","69.063","124.451","0.000"
"0001","1.960","69.063","124.943","0.000"
"0001","1.970","69.063","125.413","0.000"
"0001","1.980","69.063","125.860","0.000"
"0001","1.990","69.063","126.397","0.000"
"0001","2.000","69.063","126.598","0.000"
"0001","2.010","69.063","126.755","0.000"
"0001","2.020","69.063","126.956","0.000"
"0001","2.030","69.063","127.403","0.000"
"0001","2.040","69.063","127.828","0.000"
"0001","2.050","69.063","128.253","0.000"
"0001","2.060","69.063","128.656","0.000"
"0001","2.070","69.063","128.633","0.000"
"0001","2.080","69.063","128.432","0.000"
"0001","2.090","69.063","128.097","0.000"
"0001","2.100","69.063","127.604","0.000"
"0001","2.110","69.063","127.448","0.000"
"0001","2.120","69.063","127.470","0.000"
"0001","2.130","69.063","127.627","0.000"
"0001","2.140","69.063","127.806","0.000"
"0001","2.150","69.063","127.828","0.000"
"0001","2.160","69.063","127.783","0.000"
"0001","2.170","69.063","127.716","0.000"
"0001","2.180","69.063","127.783","0.000"
"0001","2.190","69.063","127.985","0.000"
"0001","2.200","69.063","128.298","0.000"
"0001","2.210","69.063","128.790","0.000"
"0001","2.220","69.063","129.036","0.000"
"0001","2.230","69.063","129.170","0.000"
"0001","2.240","69.063","129.192","0.000"
"0001","2.250","69.063","129.081","0.000"
"0001","2.260","69.063","128.879","0.000"
"0001","2.270","69.063","128.633","0.000"
"0001","2.280","69.063","128.298","0.000"
"0001","2.290","69.063","128.208","0.000"
"0001","2.300","69.063","128.298","0.000"
"0001","2.310","69.063","128.589","0.000"
"0001","2.320","69.063","129.170","0.000"
"0001","2.330","69.063","129.506","0.000"
"0001","2.340","69.063","129.774","0.000"
"0001","2.350","69.063","129.953","0.000"
"0001","2.360","69.063","130.087","0.000"
"0001","2.370","69.063","130.154","0.000"
"0001","2.380","69.063","130.177","0.000"
"0001","2.390","69.063","130.132","0.000"
"0001","2.400","69.063","130.109","0.000"
"0001","2.410","69.063","130.154","0.000"
"0001","2.420","69.063","130.266","0.000"
"0001","2.430","69.063","130.557","0.000"
"0001","2.440","69.063","130.713","0.000"
"0001","2.450","69.063","130.848","0.000"
"0001","2.460","69.063","130.937","0.000"
"0001","2.470","69.063","130.959","0.000"
"0001","2.480","69.125","130.927","0.000"
"0001","2.490","69.125","130.838","0.000"
"0001","2.500","69.125","130.637","0.000"
"0001","2.510","69.125","130.525","0.000"
"0001","2.520","69.125","130.480","0.000"
"0001","2.530","69.125","130.503","0.000"
"0001","2.540","69.125","130.659","0.000"
"0001","2.550","69.125","130.816","0.000"
"0001","2.560","69.125","131.017","0.000"
"0001","2.570","69.125","131.241","0.000"
"0001","2.580","69.125","131.509","0.000"
"0001","2.590","69.125","131.554","0.000"
"0001","2.600","69.125","131.442","0.000"
"0001","2.610","69.125","131.084","0.000"
"0001","2.620","69.125","130.838","0.000"
"0001","2.630","69.125","130.726","0.000"
"0001","2.640","69.125","130.816","0.000"
"0001","2.650","69.125","131.151","0.000"
"0001","2.660","69.125","131.352","0.000"
"0001","2.670","69.125","131.420","0.000"
"0001","2.680","69.125","131.330","0.000"
"0001","2.690","69.125","131.129","0.000"
"0001","2.700","69.125","131.084","0.000"
"0001","2.710","69.125","131.173","0.000"
"0001","2.720","69.125","131.397","0.000"
"0001","2.730","69.125","131.487","0.000"
"0001","2.740","69.125","131.464","0.000"
"0001","2.750","69.125","131.352","0.000"
"0001","2.760","69.125","131.084","0.000"
"0001","2.770","69.125","130.905","0.000"
"0001","2.780","69.125","130.726","0.000"
"0001","2.790","69.125","130.592","0.000"
"0001","2.800","69.125","130.525","0.000"
"0001","2.810","69.125","130.547","0.000"
"0001","2.820","69.125","130.592","0.000"
"0001","2.830","69.125","130.681","0.000"
"0001","2.840","69.125","130.816","0.000"
"0001","2.850","69.125","131.017","0.000"
"0001","2.860","69.125","131.308","0.000"
"0001","2.870","69.125","131.822","0.000"
"0001","2.880","69.125","132.091","0.000"
"0001","2.890","69.125","132.247","0.000"
"0001","2.900","69.125","132.269","0.000"
"0001","2.910","69.125","132.091","0.000"
"0001","2.920","69.125","131.956","0.000"
"0001","2.930","69.125","131.912","0.000"
"0001","2.940","69.125","132.113","0.000"
"0001","2.950","69.125","132.404","0.000"
"0001","2.960","69.125","132.717","0.000"
"0001","2.970","69.125","132.940","0.000"
"0001","2.980","69.125","133.075","0.000"
"0001","2.990","69.125","133.075","0.000"
"0001","3.000","69.125","133.097","0.000"
"0001","3.010","69.125","133.186","0.000"
"0001","3.020","69.125","133.477","0.000"
"0001","3.030","69.125","133.701","0.000"
"0001","3.040","69.125","133.835","0.000"
"0001","3.050","69.125","133.857","0.000"
"0001","3.060","69.125","133.790","0.000"
"0001","3.070","69.125","133.701","0.000"
"0001","3.080","69.125","133.679","0.000"
"0001","3.090","69.125","133.835","0.000"
"0001","3.100","69.125","134.036","0.000"
"0001","3.110","69.125","134.305","0.000"
"0001","3.120","69.125","134.506","0.000"
"0001","3.130","69.125","134.730","0.000"
"0001","3.140","69.125","134.819","0.000"
"0001","3.150","69.125","134.864","0.000"
"0001","3.160","69.125","134.998","0.000"
"0001","3.170","69.125","135.043","0.000"
"0001","3.180","69.125","135.088","0.000"
"0001","3.190","69.125","135.065","0.000"
"0001","3.200","69.125","135.088","0.000"
"0001","3.210","69.125","135.199","0.000"
"0001","3.220","69.125","135.378","0.000"
"0001","3.230","69.125","135.535","0.000"
"0001","3.240","69.125","135.624","0.000"
"0001","3.250","69.125","135.535","0.000"
"0001","3.260","69.125","135.423","0.000"
"0001","3.270","69.125","135.244","0.000"
"0001","3.280","69.125","135.088","0.000"
"0001","3.290","69.125","134.864","0.000"
"0001","3.300","69.125","134.640","0.000"
"0001","3.310","69.125","134.439","0.000"
"0001","3.320","69.125","134.484","0.000"
"0001","3.330","69.125","134.551","0.000"
"0001","3.340","69.125","134.506","0.000"
"0001","3.350","69.125","134.104","0.000"
"0001","3.360","69.125","133.679","0.000"
"0001","3.370","69.125","133.254","0.000"
"0001","3.380","69.125","132.896","0.000"
"0001","3.390","69.125","132.896","0.000"
"0001","3.400","69.125","133.030","0.000"
"0001","3.410","69.125","133.209","0.000"
"0001","3.420","69.125","133.321","0.000"
"0001","3.430","69.125","133.231","0.000"
"0001","3.440","69.125","133.052","0.000"
"0001","3.450","69.125","132.851","0.000"
"0001","3.460","69.125","132.694","0.000"
"0001","3.470","69.125","132.739","0.000"
"0001","3.480","69.125","132.851","0.000"
"0001","3.490","69.125","133.097","0.000"
"0001","3.500","69.125","133.276","0.000"
"0001","3.510","69.125","133.388","0.000"
"0001","3.520","69.125","133.388","0.000"
"0001","3.530","69.125","133.186","0.000"
"0001","3.540","69.125","132.963","0.000"
"0001","3.550","69.125","132.784","0.000"
"0001","3.560","69.125","132.717","0.000"
"0001","3.570","69.125","132.762","0.000"
"0001","3.580","69.125","132.829","0.000"
"0001","3.590","69.125","132.873","0.000"
"0001","3.600","69.125","132.896","0.000"
"0001","3.610","69.125","132.873","0.000"
"0001","3.620","69.125","132.896","0.000"
"0001","3.630","69.125","132.918","0.000"
"0001","3.640","69.125","133.008","0.000"
"0001","3.650","69.125","133.075","0.000"
"0001","3.660","69.125","133.142","0.000"
"0001","3.670","69.125","133.186","0.000"
"0001","3.680","69.125","133.186","0.000"
"0001","3.690","69.125","133.142","0.000"
"0001","3.700","69.125","133.052","0.000"
"0001","3.710","69.125","132.873","0.000"
"0001","3.720","69.125","132.829","0.000"
"0001","3.730","69.125","132.851","0.000"
"0001","3.740","69.125","132.940","0.000"
"0001","3.750","69.125","132.963","0.000"
"0001","3.760","69.125","132.873","0.000"
"0001","3.770","69.125","132.694","0.000"
"0001","3.780","69.125","132.471","0.000"
"0001","3.790","69.125","132.113","0.000"
"0001","3.800","69.125","131.912","0.000"
"0001","3.810","69.125","131.777","0.000"
"0001","3.820","69.125","131.688","0.000"
"0001","3.830","69.125","131.688","0.000"
"0001","3.840","69.125","131.710","0.000"
"0001","3.850","69.125","131.755","0.000"
"0001","3.860","69.125","131.844","0.000"
"0001","3.870","69.125","131.867","0.000"
"0001","3.880","69.125","131.800","0.000"
"0001","3.890","69.125","131.643","0.000"
"0001","3.900","69.125","131.330","0.000"
"0001","3.910","69.125","131.106","0.000"
"0001","3.920","69.125","130.860","0.000"
"0001","3.930","69.125","130.480","0.000"
"0001","3.940","69.125","130.256","0.000"
"0001","3.950","69.125","130.078","0.000"
"0001","3.960","69.125","129.921","0.000"
"0001","3.970","69.125","129.720","0.000"
"0001","3.980","69.125","129.563","0.000"
"0001","3.990","69.125","129.429","0.000"
"0001","4.000","69.125","129.362","0.000"
"0001","4.010","69.125","129.407","0.000"
"0001","4.020","69.125","129.451","0.000"
"0001","4.030","69.125","129.451","0.000"
"0001","4.040","69.125","129.362","0.000"
"0001","4.050","69.125","129.272","0.000"
"0001","4.060","69.125","129.116","0.000"
"0001","4.070","69.125","128.847","0.000"
"0001","4.080","69.125","128.355","0.000"
"0001","4.090","69.125","128.087","0.000"
"0001","4.100","69.125","127.908","0.000"
"0001","4.110","69.125","127.819","0.000"
"0001","4.120","69.125","127.707","0.000"
"0001","4.130","69.125","127.617","0.000"
"0001","4.140","69.125","127.528","0.000"
"0001","4.150","69.125","127.505","0.000"
"0001","4.160","69.125","127.528","0.000"
"0001","4.170","69.125","127.528","0.000"
"0001","4.180","69.125","127.438","0.000"
"0001","4.190","69.125","127.170","0.000"
"0001","4.200","69.125","126.946","0.000"
"0001","4.210","69.125","126.767","0.000"
"0001","4.220","69.125","126.633","0.000"
"0001","4.230","69.125","126.499","0.000"
"0001","4.240","69.125","126.454","0.000"
"0001","4.250","69.125","126.454","0.000"
"0001","4.260","69.125","126.588","0.000"
"0001","4.270","69.125","126.678","0.000"
"0001","4.280","69.125","126.723","0.000"
"0001","4.290","69.125","126.655","0.000"
"0001","4.300","69.125","126.387","0.000"
"0001","4.310","69.125","126.186","0.000"
"0001","4.320","69.125","125.985","0.000"
"0001","4.330","69.125","125.806","0.000"
"0001","4.340","69.125","125.537","0.000"
"0001","4.350","69.125","125.403","0.000"
"0001","4.360","69.125","125.314","0.000"
"0001","4.370","69.125","125.202","0.000"
"0001","4.380","69.125","125.090","0.000"
"0001","4.390","69.125","124.956","0.000"
"0001","4.400","69.125","124.799","0.000"
"0001","4.410","69.125","124.508","0.000"
"0001","4.420","69.125","124.307","0.000"
"0001","4.430","69.125","124.150","0.000"
"0001","4.440","69.125","124.083","0.000"
"0001","4.450","69.125","124.262","0.000"
"0001","4.460","69.125","124.531","0.000"
"0001","4.470","69.125","124.799","0.000"
"0001","4.480","69.125","125.067","0.000"
"0001","4.490","69.125","125.112","0.000"
"0001","4.500","69.125","125.112","0.000"
"0001","4.510","69.125","125.135","0.000"
"0001","4.520","69.125","125.179","0.000"
"0001","4.530","69.125","125.135","0.000"
"0001","4.540","69.125","124.978","0.000"
"0001","4.550","69.125","124.799","0.000"
"0001","4.560","69.125","124.665","0.000"
"0001","4.570","69.125","124.710","0.000"
"0001","4.580","69.125","124.821","0.000"
"0001","4.590","69.125","124.978","0.000"
"0001","4.600","69.125","125.000","0.000"
"0001","4.610","69.125","125.023","0.000"
"0001","4.620","69.125","125.000","0.000"
"0001","4.630","69.125","124.844","0.000"
"0001","4.640","69.125","124.665","0.000"
"0001","4.650","69.125","124.486","0.000"
"0001","4.660","69.125","124.374","0.000"
"0001","4.670","69.125","124.285","0.000"
"0001","4.680","69.125","124.262","0.000"
"0001","4.690","69.125","124.218","0.000"
"0001","4.700","69.125","124.106","0.000"
"0001","4.710","69.125","123.994","0.000"
"0001","4.720","69.125","123.882","0.000"
"0001","4.730","69.125","123.748","0.000"
"0001","4.740","69.125","123.457","0.000"
"0001","4.750","69.125","123.189","0.000"
"0001","4.760","69.125","122.898","0.000"
"0001","4.770","69.125","122.630","0.000"
"0001","4.780","69.125","122.406","0.000"
"0001","4.790","69.125","122.361","0.000"
"0001","4.800","69.125","122.339","0.000"
"0001","4.810","69.125","122.294","0.000"
"0001","4.820","69.125","122.272","0.000"
"0001","4.830","69.125","122.272","0.000"
"0001","4.840","69.125","122.249","0.000"
"0001","4.850","69.125","122.048","0.000"
"0001","4.860","69.125","121.847","0.000"
"0001","4.870","69.125","121.713","0.000"
"0001","4.880","69.125","121.735","0.000"
"0001","4.890","69.125","122.026","0.000"
"0001","4.900","69.125","122.227","0.000"
"0001","4.910","69.125","122.316","0.000"
"0001","4.920","69.125","122.160","0.000"
"0001","4.930","69.125","121.914","0.000"
"0001","4.940","69.125","121.601","0.000"
"0001","4.950","69.125","121.288","0.000"
"0001","4.960","69.125","121.019","0.000"
"0001","4.970","69.125","121.064","0.000"
"0001","4.980","69.125","121.310","0.000"
"0001","4.990","69.125","121.668","0.000"
"0001","5.000","69.125","122.093","0.000"
"0001","5.010","69.125","122.137","0.000"
"0001","5.020","69.125","121.959","0.000"
"0001","5.030","69.125","121.534","0.000"
"0001","5.040","69.125","121.355","0.000"
"0001","5.050","69.125","121.332","0.000"
"0001","5.060","69.125","121.489","0.000"
"0001","5.070","69.125","121.824","0.000"
"0001","5.080","69.125","121.981","0.000"
"0001","5.090","69.125","122.048","0.000"
"0001","5.100","69.125","121.959","0.000"
"0001","5.110","69.125","121.735","0.000"
"0001","5.120","69.125","121.645","0.000"
"0001","5.130","69.125","121.757","0.000"
"0001","5.140","69.125","122.249","0.000"
"0001","5.150","69.125","122.630","0.000"
"0001","5.160","69.125","122.898","0.000"
"0001","5.170","69.125","123.010","0.000"
"0001","5.180","69.125","123.055","0.000"
"0001","5.190","69.125","123.077","0.000"
"0001","5.200","69.125","123.122","0.000"
"0001","5.210","69.125","123.144","0.000"
"0001","5.220","69.125","123.189","0.000"
"0001","5.230","69.125","123.390","0.000"
"0001","5.240","69.125","123.748","0.000"
"0001","5.250","69.125","124.374","0.000"
"0001","5.260","69.125","124.687","0.000"
"0001","5.270","69.125","124.844","0.000"
"0001","5.280","69.125","124.889","0.000"
"0001","5.290","69.125","124.956","0.000"
"0001","5.300","69.125","125.112","0.000"
"0001","5.310","69.125","125.291","0.000"
"0001","5.320","69.125","125.515","0.000"
"0001","5.330","69.125","125.806","0.000"
"0001","5.340","69.125","126.007","0.000"
"0001","5.350","69.125","126.208","0.000"
"0001","5.360","69.125","126.477","0.000"
"0001","5.370","69.125","126.611","0.000"
"0001","5.380","69.125","126.723","0.000"
"0001","5.390","69.125","126.879","0.000"
"0001","5.400","69.125","127.170","0.000"
"0001","5.410","69.125","127.416","0.000"
"0001","5.420","69.125","127.662","0.000"
"0001","5.430","69.125","127.908","0.000"
"0001","5.440","69.125","128.244","0.000"
"0001","5.450","69.125","128.490","0.000"
"0001","5.460","69.125","128.736","0.000"
"0001","5.470","69.125","129.116","0.000"
"0001","5.480","69.125","129.339","0.000"
"0001","5.490","69.125","129.474","0.000"
"0001","5.500","69.125","129.563","0.000"
"0001","5.510","69.125","129.541","0.000"
"0001","5.520","69.125","129.474","0.000"
"0001","5.530","69.125","129.429","0.000"
"0001","5.540","69.125","129.474","0.000"
"0001","5.550","69.125","129.697","0.000"
"0001","5.560","69.125","129.899","0.000"
"0001","5.570","69.125","130.055","0.000"
"0001","5.580","69.125","130.145","0.000"
"0001","5.590","69.125","130.033","0.000"
"0001","5.600","69.125","129.876","0.000"
"0001","5.610","69.125","129.742","0.000"
"0001","5.620","69.125","129.697","0.000"
"0001","5.630","69.125","129.787","0.000"
"0001","5.640","69.125","129.854","0.000"
"0001","5.650","69.125","129.854","0.000"
"0001","5.660","69.125","129.720","0.000"
"0001","5.670","69.125","129.653","0.000"
"0001","5.680","69.125","129.630","0.000"
"0001","5.690","69.125","129.630","0.000"
"0001","5.700","69.125","129.563","0.000"
"0001","5.710","69.125","129.451","0.000"
"0001","5.720","69.125","129.317","0.000"
"0001","5.730","69.125","129.250","0.000"
"0001","5.740","69.125","129.295","0.000"
"0001","5.750","69.125","129.384","0.000"
"0001","5.760","69.125","129.407","0.000"
"0001","5.770","69.125","129.362","0.000"
"0001","5.780","69.125","129.295","0.000"
"0001","5.790","69.125","129.272","0.000"
"0001","5.800","69.125","129.362","0.000"
"0001","5.810","69.125","129.474","0.000"
"0001","5.820","69.125","129.585","0.000"
"0001","5.830","69.125","129.630","0.000"
"0001","5.840","69.125","129.541","0.000"
"0001","5.850","69.125","129.496","0.000"
"0001","5.860","69.125","129.474","0.000"
"0001","5.870","69.125","129.451","0.000"
"0001","5.880","69.125","129.295","0.000"
"0001","5.890","69.125","129.138","0.000"
"0001","5.900","69.125","129.049","0.000"
"0001","5.910","69.125","129.071","0.000"
"0001","5.920","69.125","129.161","0.000"
"0001","5.930","69.125","129.205","0.000"
"0001","5.940","69.125","129.116","0.000"
"0001","5.950","69.125","128.780","0.000"
"0001","5.960","69.125","128.557","0.000"
"0001","5.970","69.125","128.445","0.000"
"0001","5.980","69.125","128.512","0.000"
"0001","5.990","69.125","128.803","0.000"
"0001","6.000","69.125","129.049","0.000"
"0001","6.010","69.125","129.228","0.000"
"0001","6.020","69.125","129.228","0.000"
"0001","6.030","69.125","129.049","0.000"
"0001","6.040","69.125","128.847","0.000"
"0001","6.050","69.125","128.713","0.000"
"0001","6.060","69.125","128.691","0.000"
"0001","6.070","69.125","128.736","0.000"
"0001","6.080","69.125","128.713","0.000"
"0001","6.090","69.125","128.579","0.000"
"0001","6.100","69.125","128.333","0.000"
"0001","6.110","69.125","128.221","0.000"
"0001","6.120","69.125","128.221","0.000"
"0001","6.130","69.125","128.333","0.000"
"0001","6.140","69.125","128.400","0.000"
"0001","6.150","69.125","128.400","0.000"
"0001","6.160","69.125","128.333","0.000"
"0001","6.170","69.125","128.199","0.000"
"0001","6.180","69.125","128.042","0.000"
"0001","6.190","69.125","127.819","0.000"
"0001","6.200","69.125","127.573","0.000"
"0001","6.210","69.125","127.394","0.000"
"0001","6.220","69.125","127.416","0.000"
"0001","6.230","69.125","127.573","0.000"
"0001","6.240","69.125","127.796","0.000"
"0001","6.250","69.125","127.774","0.000"
"0001","6.260","69.125","127.595","0.000"
"0001","6.270","69.125","127.349","0.000"
"0001","6.280","69.125","127.013","0.000"
"0001","6.290","69.125","126.879","0.000"
"0001","6.300","69.125","126.723","0.000"
"0001","6.310","69.125","126.454","0.000"
"0011","6.320","69.125","126.454","0.000"
"0000","6.330","0.000","0.000","0.000"
