"Status","Time(Seconds)","Position(Degrees)","Torque(Newton-Meters)","Speed(deg/sec)"
"0001","2.040","55.938","133.626","0.000"
"0001","2.050","55.938","134.386","0.000"
"0001","2.060","55.938","134.565","0.000"
"0001","2.070","55.938","134.453","0.000"
"0001","2.080","55.938","133.894","0.000"
"0001","2.090","55.938","133.424","0.000"
"0001","2.100","55.938","133.089","0.000"
"0001","2.110","55.938","132.955","0.000"
"0001","2.120","55.938","133.201","0.000"
"0001","2.130","55.938","133.626","0.000"
"0001","2.140","55.938","134.140","0.000"
"0001","2.150","55.938","134.565","0.000"
"0001","2.160","55.938","134.901","0.000"
"0001","2.170","55.938","134.901","0.000"
"0001","2.180","55.938","134.811","0.000"
"0001","2.190","55.938","134.811","0.000"
"0001","2.200","55.938","135.080","0.000"
"0001","2.210","55.938","135.572","0.000"
"0001","2.220","55.938","136.243","0.000"
"0001","2.230","55.938","137.271","0.000"
"0001","2.240","55.938","137.652","0.000"
"0001","2.250","55.938","137.607","0.000"
"0001","2.260","55.938","137.271","0.000"
"0001","2.270","55.938","136.645","0.000"
"0001","2.280","55.938","136.354","0.000"
"0001","2.290","55.938","136.310","0.000"
"0001","2.300","55.938","136.712","0.000"
"0001","2.310","55.938","137.070","0.000"
"0001","2.320","55.938","137.383","0.000"
"0001","2.330","55.938","137.540","0.000"
"0001","2.340","55.938","137.517","0.000"
"0001","2.350","55.938","137.383","0.000"
"0001","2.360","55.938","137.227","0.000"
"0001","2.370","55.938","137.115","0.000"
"0001","2.380","55.938","136.936","0.000"
"0001","2.390","55.938","136.891","0.000"
"0001","2.400","55.938","136.958","0.000"
"0001","2.410","55.938","137.249","0.000"
"0001","2.420","55.938","137.585","0.000"
"0001","2.430","55.938","137.965","0.000"
"0001","2.440","55.938","138.323","0.000"
"0001","2.450","55.938","138.569","0.000"
"0001","2.460","55.938","138.434","0.000"
"0001","2.470","55.938","138.054","0.000"
"0001","2.480","55.938","137.450","0.000"
"0001","2.490","55.938","136.623","0.000"
"0001","2.500","55.938","136.265","0.000"
"0001","2.510","55.938","136.153","0.000"
"0001","2.520","55.938","136.466","0.000"
"0001","2.530","55.938","136.735","0.000"
"0001","2.540","55.938","136.891","0.000"
"0001","2.550","55.938","136.802","0.000"
"0001","2.560","55.938","136.243","0.000"
"0001","2.570","55.938","135.728","0.000"
"0001","2.580","55.938","135.214","0.000"
"0001","2.590","55.938","134.811","0.000"
"0001","2.600","55.938","134.587","0.000"
"0001","2.610","55.938","134.655","0.000"
"0001","2.620","55.938","134.901","0.000"
"0001","2.630","55.938","135.437","0.000"
"0001","2.640","55.938","135.840","0.000"
"0001","2.650","55.938","136.175","0.000"
"0001","2.660","55.938","136.332","0.000"
"0001","2.670","55.938","136.220","0.000"
"0001","2.680","55.938","135.974","0.000"
"0001","2.690","55.938","135.616","0.000"
"0001","2.700","55.938","135.281","0.000"
"0001","2.710","55.938","134.923","0.000"
"0001","2.720","55.938","134.789","0.000"
"0001","2.730","55.938","134.722","0.000"
"0001","2.740","55.938","134.699","0.000"
"0001","2.750","55.938","134.722","0.000"
"0001","2.760","55.938","134.766","0.000"
"0001","2.770","55.938","134.833","0.000"
"0001","2.780","55.938","135.035","0.000"
"0001","2.790","55.938","135.236","0.000"
"0001","2.800","55.938","135.482","0.000"
"0001","2.810","55.938","135.728","0.000"
"0001","2.820","55.938","135.974","0.000"
"0001","2.830","55.938","135.997","0.000"
"0001","2.840","55.938","135.840","0.000"
"0001","2.850","55.938","135.370","0.000"
"0001","2.860","55.938","135.102","0.000"
"0001","2.870","55.938","134.990","0.000"
"0001","2.880","55.938","135.057","0.000"
"0001","2.890","55.938","135.549","0.000"
"0001","2.900","55.938","135.997","0.000"
"0001","2.910","55.938","136.354","0.000"
"0001","2.920","55.938","136.533","0.000"
"0001","2.930","55.938","136.354","0.000"
"0001","2.940","55.938","135.952","0.000"
"0001","2.950","55.938","135.527","0.000"
"0001","2.960","55.938","134.990","0.000"
"0001","2.970","55.938","134.789","0.000"
"0001","2.980","55.938","134.766","0.000"
"0001","2.990","55.938","134.923","0.000"
"0001","3.000","55.938","135.370","0.000"
"0001","3.010","55.938","135.728","0.000"
"0001","3.020","55.938","136.019","0.000"
"0001","3.030","55.938","136.220","0.000"
"0001","3.040","55.938","136.198","0.000"
"0001","3.050","55.938","136.041","0.000"
"0001","3.060","55.938","135.840","0.000"
"0001","3.070","56.000","135.675","0.000"
"0001","3.080","56.000","135.720","0.000"
"0001","3.090","56.000","135.899","0.000"
"0001","3.100","56.000","136.189","0.000"
"0001","3.110","56.000","136.704","0.000"
"0001","3.120","56.000","136.995","0.000"
"0001","3.130","56.000","137.084","0.000"
"0001","3.140","56.000","136.972","0.000"
"0001","3.150","56.000","136.435","0.000"
"0001","3.160","56.000","136.122","0.000"
"0001","3.170","56.000","136.055","0.000"
"0001","3.180","56.000","136.413","0.000"
"0001","3.190","56.000","136.860","0.000"
"0001","3.200","56.000","137.263","0.000"
"0001","3.210","56.000","137.442","0.000"
"0001","3.220","56.000","137.285","0.000"
"0001","3.230","56.000","136.950","0.000"
"0001","3.240","56.000","136.547","0.000"
"0001","3.250","56.000","136.234","0.000"
"0001","3.260","56.000","136.055","0.000"
"0001","3.270","56.000","136.212","0.000"
"0001","3.280","56.000","136.502","0.000"
"0001","3.290","56.000","136.905","0.000"
"0001","3.300","56.000","136.972","0.000"
"0001","3.310","56.000","136.793","0.000"
"0001","3.320","56.000","136.391","0.000"
"0001","3.330","56.000","135.831","0.000"
"0001","3.340","56.000","135.653","0.000"
"0001","3.350","56.000","135.697","0.000"
"0001","3.360","56.000","135.921","0.000"
"0001","3.370","56.000","136.391","0.000"
"0001","3.380","56.000","136.659","0.000"
"0001","3.390","56.000","136.793","0.000"
"0001","3.400","56.000","136.570","0.000"
"0001","3.410","56.000","136.212","0.000"
"0001","3.420","56.000","135.787","0.000"
"0001","3.430","56.000","135.407","0.000"
"0001","3.440","56.000","135.138","0.000"
"0001","3.450","56.000","135.183","0.000"
"0001","3.460","56.000","135.317","0.000"
"0001","3.470","56.000","135.407","0.000"
"0001","3.480","56.000","135.339","0.000"
"0001","3.490","56.000","135.138","0.000"
"0001","3.500","56.000","134.870","0.000"
"0001","3.510","56.000","134.489","0.000"
"0001","3.520","56.000","134.243","0.000"
"0001","3.530","56.000","134.020","0.000"
"0001","3.540","56.000","133.796","0.000"
"0001","3.550","56.000","133.528","0.000"
"0001","3.560","56.000","133.483","0.000"
"0001","3.570","56.000","133.595","0.000"
"0001","3.580","56.000","133.886","0.000"
"0001","3.590","56.000","134.445","0.000"
"0001","3.600","56.000","134.758","0.000"
"0001","3.610","56.000","134.870","0.000"
"0001","3.620","56.000","134.557","0.000"
"0001","3.630","56.000","134.109","0.000"
"0001","3.640","56.000","133.617","0.000"
"0001","3.650","56.000","133.192","0.000"
"0001","3.660","56.000","132.879","0.000"
"0001","3.670","56.000","132.812","0.000"
"0001","3.680","56.000","132.812","0.000"
"0001","3.690","56.000","132.812","0.000"
"0001","3.700","56.000","132.812","0.000"
"0001","3.710","56.000","132.879","0.000"
"0001","3.720","56.000","132.969","0.000"
"0001","3.730","56.000","132.969","0.000"
"0001","3.740","56.000","132.790","0.000"
"0001","3.750","56.000","132.454","0.000"
"0001","3.760","56.000","132.052","0.000"
"0001","3.770","56.000","131.604","0.000"
"0001","3.780","56.000","131.559","0.000"
"0001","3.790","56.000","131.738","0.000"
"0001","3.800","56.000","132.029","0.000"
"0001","3.810","56.000","132.454","0.000"
"0001","3.820","56.000","132.633","0.000"
"0001","3.830","56.000","132.655","0.000"
"0001","3.840","56.000","132.342","0.000"
"0001","3.850","56.000","131.984","0.000"
"0001","3.860","56.000","131.537","0.000"
"0001","3.870","56.000","131.112","0.000"
"0001","3.880","56.000","130.687","0.000"
"0001","3.890","56.000","130.687","0.000"
"0001","3.900","56.000","130.933","0.000"
"0001","3.910","56.000","131.291","0.000"
"0001","3.920","56.000","131.806","0.000"
"0001","3.930","56.000","131.962","0.000"
"0001","3.940","56.000","131.917","0.000"
"0001","3.950","56.000","131.515","0.000"
"0001","3.960","56.000","131.224","0.000"
"0001","3.970","56.000","131.045","0.000"
"0001","3.980","56.000","131.023","0.000"
"0001","3.990","56.000","131.403","0.000"
"0001","4.000","56.000","131.828","0.000"
"0001","4.010","56.000","132.298","0.000"
"0001","4.020","56.000","132.700","0.000"
"0001","4.030","56.000","133.103","0.000"
"0001","4.040","56.000","133.125","0.000"
"0001","4.050","56.000","133.058","0.000"
"0001","4.060","56.000","132.946","0.000"
"0001","4.070","56.000","132.946","0.000"
"0001","4.080","56.000","133.013","0.000"
"0001","4.090","56.000","133.103","0.000"
"0001","4.100","56.000","133.125","0.000"
"0001","4.110","56.000","133.103","0.000"
"0001","4.120","56.000","133.125","0.000"
"0001","4.130","56.000","133.237","0.000"
"0001","4.140","56.000","133.505","0.000"
"0001","4.150","56.000","133.662","0.000"
"0001","4.160","56.000","133.729","0.000"
"0001","4.170","56.000","133.662","0.000"
"0001","4.180","56.000","133.550","0.000"
"0001","4.190","56.000","133.461","0.000"
"0001","4.200","56.000","133.483","0.000"
"0001","4.210","56.000","133.751","0.000"
"0001","4.220","56.000","134.087","0.000"
"0001","4.230","56.000","134.467","0.000"
"0001","4.240","56.000","134.825","0.000"
"0001","4.250","56.000","135.272","0.000"
"0001","4.260","56.000","135.474","0.000"
"0001","4.270","56.000","135.608","0.000"
"0001","4.280","56.000","135.742","0.000"
"0001","4.290","56.000","135.809","0.000"
"0001","4.300","56.000","135.831","0.000"
"0001","4.310","56.000","135.787","0.000"
"0001","4.320","56.000","135.653","0.000"
"0001","4.330","56.000","135.608","0.000"
"0001","4.340","56.000","135.675","0.000"
"0001","4.350","56.000","135.831","0.000"
"0001","4.360","56.000","136.055","0.000"
"0001","4.370","56.000","136.033","0.000"
"0001","4.380","56.000","135.854","0.000"
"0001","4.390","56.000","135.429","0.000"
"0001","4.400","56.000","135.160","0.000"
"0001","4.410","56.000","135.049","0.000"
"0001","4.420","56.000","135.093","0.000"
"0001","4.430","56.000","135.362","0.000"
"0001","4.440","56.000","135.585","0.000"
"0001","4.450","56.000","135.764","0.000"
"0001","4.460","56.000","135.854","0.000"
"0001","4.470","56.000","135.876","0.000"
"0001","4.480","56.000","135.809","0.000"
"0001","4.490","56.000","135.720","0.000"
"0001","4.500","56.000","135.541","0.000"
"0001","4.510","56.000","135.407","0.000"
"0001","4.520","56.000","135.295","0.000"
"0001","4.530","56.000","135.228","0.000"
"0001","4.540","56.000","135.228","0.000"
"0001","4.550","56.000","135.295","0.000"
"0001","4.560","56.000","135.407","0.000"
"0001","4.570","56.000","135.563","0.000"
"0001","4.580","56.000","135.697","0.000"
"0001","4.590","56.000","135.653","0.000"
"0001","4.600","56.000","135.518","0.000"
"0001","4.610","56.000","135.228","0.000"
"0001","4.620","56.000","135.138","0.000"
"0001","4.630","56.000","135.228","0.000"
"0001","4.640","56.000","135.541","0.000"
"0001","4.650","56.000","136.189","0.000"
"0001","4.660","56.000","136.547","0.000"
"0001","4.670","56.000","136.748","0.000"
"0001","4.680","56.000","136.771","0.000"
"0001","4.690","56.000","136.659","0.000"
"0001","4.700","56.000","136.592","0.000"
"0001","4.710","56.000","136.547","0.000"
"0001","4.720","56.000","136.547","0.000"
"0001","4.730","56.000","136.525","0.000"
"0001","4.740","56.000","136.435","0.000"
"0001","4.750","56.000","136.301","0.000"
"0001","4.760","56.000","136.033","0.000"
"0001","4.770","56.000","135.854","0.000"
"0001","4.780","56.000","135.742","0.000"
"0001","4.790","56.000","135.653","0.000"
"0001","4.800","56.000","135.585","0.000"
"0001","4.810","56.000","135.541","0.000"
"0001","4.820","56.000","135.451","0.000"
"0001","4.830","56.000","135.116","0.000"
"0001","4.840","56.000","134.803","0.000"
"0001","4.850","56.000","134.489","0.000"
"0001","4.860","56.000","134.243","0.000"
"0001","4.870","56.000","134.221","0.000"
"0001","4.880","56.000","134.512","0.000"
"0001","4.890","56.000","134.937","0.000"
"0001","4.900","56.000","135.407","0.000"
"0001","4.910","56.000","135.943","0.000"
"0001","4.920","56.000","136.055","0.000"
"0001","4.930","56.000","135.966","0.000"
"0001","4.940","56.000","135.563","0.000"
"0001","4.950","56.000","135.205","0.000"
"0001","4.960","56.000","134.847","0.000"
"0001","4.970","56.000","134.668","0.000"
"0001","4.980","56.000","134.758","0.000"
"0001","4.990","56.000","135.026","0.000"
"0001","5.000","56.000","135.272","0.000"
"0001","5.010","56.000","135.407","0.000"
"0001","5.020","56.000","135.496","0.000"
"0001","5.030","56.000","135.608","0.000"
"0001","5.040","56.000","135.854","0.000"
"0001","5.050","56.000","136.413","0.000"
"0001","5.060","56.000","136.748","0.000"
"0001","5.070","56.000","136.927","0.000"
"0001","5.080","56.000","136.995","0.000"
"0001","5.090","56.000","137.062","0.000"
"0001","5.100","56.000","137.241","0.000"
"0001","5.110","56.000","137.509","0.000"
"0001","5.120","56.000","137.777","0.000"
"0001","5.130","56.000","137.934","0.000"
"0001","5.140","56.000","137.800","0.000"
"0001","5.150","56.000","137.487","0.000"
"0001","5.160","56.000","136.905","0.000"
"0001","5.170","56.000","136.614","0.000"
"0001","5.180","56.000","136.570","0.000"
"0001","5.190","56.000","136.748","0.000"
"0001","5.200","56.000","137.263","0.000"
"0001","5.210","56.000","137.554","0.000"
"0001","5.220","56.000","137.688","0.000"
"0001","5.230","56.000","137.666","0.000"
"0001","5.240","56.000","137.419","0.000"
"0001","5.250","56.000","137.330","0.000"
"0001","5.260","56.000","137.397","0.000"
"0001","5.270","56.000","137.733","0.000"
"0001","5.280","56.000","137.956","0.000"
"0001","5.290","56.000","138.023","0.000"
"0001","5.300","56.000","137.956","0.000"
"0001","5.310","56.000","137.621","0.000"
"0001","5.320","56.000","137.419","0.000"
"0001","5.330","56.000","137.330","0.000"
"0001","5.340","56.000","137.397","0.000"
"0001","5.350","56.000","137.733","0.000"
"0001","5.360","56.000","138.023","0.000"
"0001","5.370","56.000","138.225","0.000"
"0001","5.380","56.000","138.202","0.000"
"0001","5.390","56.000","137.889","0.000"
"0001","5.400","56.000","137.487","0.000"
"0001","5.410","56.000","137.129","0.000"
"0001","5.420","56.000","136.972","0.000"
"0001","5.430","56.000","137.151","0.000"
"0001","5.440","56.000","137.419","0.000"
"0001","5.450","56.000","137.621","0.000"
"0001","5.460","56.000","137.733","0.000"
"0001","5.470","56.000","137.755","0.000"
"0001","5.480","56.000","137.822","0.000"
"0001","5.490","56.000","137.956","0.000"
"0001","5.500","56.000","137.979","0.000"
"0001","5.510","56.000","137.934","0.000"
"0001","5.520","56.000","137.777","0.000"
"0001","5.530","56.000","137.375","0.000"
"0001","5.540","56.000","137.151","0.000"
"0001","5.550","56.000","137.039","0.000"
"0001","5.560","56.000","137.084","0.000"
"0001","5.570","56.000","137.487","0.000"
"0001","5.580","56.000","137.889","0.000"
"0001","5.590","56.000","138.269","0.000"
"0001","5.600","56.000","138.515","0.000"
"0001","5.610","56.000","138.381","0.000"
"0001","5.620","56.000","137.979","0.000"
"0001","5.630","56.000","137.442","0.000"
"0001","5.640","56.000","136.726","0.000"
"0001","5.650","56.000","136.502","0.000"
"0001","5.660","56.000","136.502","0.000"
"0001","5.670","56.000","136.681","0.000"
"0001","5.680","56.000","136.972","0.000"
"0001","5.690","56.000","137.039","0.000"
"0001","5.700","56.000","136.972","0.000"
"0001","5.710","56.000","136.681","0.000"
"0001","5.720","56.000","136.391","0.000"
"0001","5.730","56.000","136.100","0.000"
"0001","5.740","56.000","135.854","0.000"
"0001","5.750","56.000","135.675","0.000"
"0001","5.760","56.000","135.697","0.000"
"0001","5.770","56.000","135.697","0.000"
"0001","5.780","56.000","135.675","0.000"
"0001","5.790","56.000","135.541","0.000"
"0001","5.800","56.000","135.474","0.000"
"0001","5.810","56.000","135.474","0.000"
"0001","5.820","56.000","135.608","0.000"
"0001","5.830","56.000","135.720","0.000"
"0001","5.840","56.000","135.831","0.000"
"0001","5.850","56.000","135.854","0.000"
"0001","5.860","56.000","135.675","0.000"
"0001","5.870","56.000","135.451","0.000"
"0001","5.880","56.000","135.228","0.000"
"0001","5.890","56.000","135.049","0.000"
"0001","5.900","56.000","134.870","0.000"
"0001","5.910","56.000","134.825","0.000"
"0001","5.920","56.000","134.825","0.000"
"0001","5.930","56.000","134.982","0.000"
"0001","5.940","56.000","135.205","0.000"
"0001","5.950","56.000","135.474","0.000"
"0001","5.960","56.000","135.720","0.000"
"0001","5.970","56.000","135.787","0.000"
"0001","5.980","56.000","135.675","0.000"
"0001","5.990","56.000","135.518","0.000"
"0001","6.000","56.000","135.429","0.000"
"0001","6.010","56.000","135.541","0.000"
"0001","6.020","56.000","135.787","0.000"
"0001","6.030","56.000","136.078","0.000"
"0001","6.040","56.000","136.458","0.000"
"0001","6.050","56.000","136.592","0.000"
"0001","6.060","56.000","136.592","0.000"
"0001","6.070","56.000","136.435","0.000"
"0001","6.080","56.000","135.966","0.000"
"0001","6.090","56.000","135.630","0.000"
"0001","6.100","56.000","135.362","0.000"
"0001","6.110","56.000","135.183","0.000"
"0001","6.120","56.000","135.093","0.000"
"0001","6.130","56.000","135.071","0.000"
"0001","6.140","56.000","135.026","0.000"
"0001","6.150","56.000","134.914","0.000"
"0001","6.160","56.000","134.870","0.000"
"0001","6.170","56.000","134.914","0.000"
"0001","6.180","56.000","135.026","0.000"
"0001","6.190","56.000","135.362","0.000"
"0011","6.200","56.000","135.362","0.000"
"0000","6.210","0.000","0.000","0.000"
